WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((5.47771327125167 45.1102966605695))",PAIHYDRO0000000335661938,Point d'eau,
"MULTIPOINT ((5.78628166268068 45.1949633235227))",PAIHYDRO0000000338579856,Fontaine,
"MULTIPOINT ((5.89306841479828 45.2141425876333))",PAIHYDRO0000000338606666,Fontaine,
"MULTIPOINT ((5.66106917856211 45.136471564917))",PAIHYDRO0000000338652056,Fontaine,
"MULTIPOINT ((5.67118518466543 45.1301728267179))",PAIHYDRO0000000338652058,Fontaine,
"MULTIPOINT ((5.66304506557492 45.1253980695406))",PAIHYDRO0000000338652060,Fontaine,
"MULTIPOINT ((5.74816640653561 44.7959467785589))",PAIHYDRO0000000339248219,Fontaine,
"MULTIPOINT ((5.88550993153471 45.0109116634355))",PAIHYDRO0000000320273785,Fontaine,
"MULTIPOINT ((5.79480731924333 45.1490760136529))",PAIHYDRO0000000320272753,Source captée,
"MULTIPOINT ((5.56943490020811 44.9130844620564))",PAIHYDRO0000000320274693,Source captée,
"MULTIPOINT ((6.06073220683061 45.3132305747013))",PAIHYDRO0000000353861427,Marais,le Grand Marais
"MULTIPOINT ((6.0482473025796 44.9596467129081))",PAIHYDRO0000000356600187,Cascade,
"MULTIPOINT ((5.49656253049309 45.20310979657))",PAIHYDRO0000000320272844,Citerne,Réservoir des Gailleux
"MULTIPOINT ((6.01021212162361 45.2850997482413))",PAIHYDRO0000000007458109,Source captée,le Clapier
"MULTIPOINT ((6.18782712865852 44.8699569398733))",PAIHYDRO0000000007458791,Source,les Pissoux
"MULTIPOINT ((6.18825615212197 45.0479196045195))",PAIHYDRO0000000335479238,Résurgence,Fontaine Pétrifiante
"MULTIPOINT ((5.944910198963 45.3883805142482))",PAIHYDRO0000000007457959,Cascade,Cascade de la Gouille Michel
"MULTIPOINT ((5.81478041911633 44.7825817666431))",PAIHYDRO0000002204319638,Cascade,
"MULTIPOINT ((5.94448030120127 44.9780560758777))",PAIHYDRO0000002204319654,Cascade,
