WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.70253410235828 45.1374375517425))",EQ_RESEA0000002204779445,Equipement de transport,Parking,etoile
"MULTIPOINT ((5.41866980966446 45.1254975778644))",EQ_RESEA0000000229947394,Equipement de transport,Parking,parking de clot michelet
"MULTIPOINT ((5.5082882804562 45.1077309923268))",EQ_RESEA0000002205496201,Equipement de transport,Parking,champ des narces
"MULTIPOINT ((5.63760714163076 45.2956088632504))",EQ_RESEA0000000130194197,Equipement de transport,Parking,parking sérand
"MULTIPOINT ((5.67882963388433 45.2954858419679))",EQ_RESEA0000000007459178,Equipement de transport,Carrefour,les quatre chemins
"MULTIPOINT ((5.62419082347031 45.2780576184582))",EQ_RESEA0000000007459196,Equipement de transport,Aire de repos ou de service,aire de service de voreppe
"MULTIPOINT ((5.63644378513696 45.2979994591968))",EQ_RESEA0000000230201278,Equipement de transport,Carrefour,rond-point de la paix
"MULTIPOINT ((5.63530717955822 45.2917557124327))",EQ_RESEA0000000130194322,Equipement de transport,Parking,parking nardan
"MULTIPOINT ((5.88715928919103 45.3078840526716))",EQ_RESEA0000000007459155,Equipement de transport,Gare voyageurs uniquement,gare de saint-hilaire
"MULTIPOINT ((5.89820211925155 45.2999143485774))",EQ_RESEA0000000007459153,Equipement de transport,Gare voyageurs uniquement,gare de montfort
"MULTIPOINT ((5.63441858659431 45.2972039024419))",EQ_RESEA0000002205879921,Equipement de transport,Parking,saint-jean
"MULTIPOINT ((6.08010319928596 45.3692330532085))",EQ_RESEA0000000007459050,Equipement de transport,Carrefour,carrefour du jeu de paume
"MULTIPOINT ((5.91883188815724 45.3548046101058))",EQ_RESEA0000000329053415,Equipement de transport,Parking,place du habert saint-michel
"MULTIPOINT ((5.81711583612542 45.3415389853876))",EQ_RESEA0000000205999621,Equipement de transport,Parking,parking du bourg
"MULTIPOINT ((5.77093351054747 45.1922829429172))",EQ_RESEA0000000007459275,Equipement de transport,Station de tramway,bibliothèques universitaires
"MULTIPOINT ((5.70846717483515 45.1366503462837))",EQ_RESEA0000002206404735,Equipement de transport,Station de tramway,edmée chandon
"MULTIPOINT ((5.70258012816529 45.1380995240516))",EQ_RESEA0000002206404734,Equipement de transport,Station de tramway,l'étoile
"MULTIPOINT ((6.07666545066713 45.3924407802938))",EQ_RESEA0000000220880855,Equipement de transport,Parking,parc des froges
"MULTIPOINT ((6.07666545066713 45.3924407802938))",EQ_RESEA0000000220880855,Equipement de transport,Parking,parc des forges
"MULTIPOINT ((5.63657286344757 45.2957638877846))",EQ_RESEA0000000239037279,Equipement de transport,Parking,petits jardins
"MULTIPOINT ((5.74248044674335 45.0854166521407))",EQ_RESEA0000000007459471,Equipement de transport,Gare voyageurs et fret,gare de jarrie-vizille
"MULTIPOINT ((5.69985529820356 45.1251632728621))",EQ_RESEA0000000007459408,Equipement de transport,Gare voyageurs et fret,gare du pont-de-claix
"MULTIPOINT ((5.80587679594038 45.3223594494616))",EQ_RESEA0000002206993869,Equipement de transport,Parking,école
"MULTIPOINT ((5.78474265312336 45.1848823940002))",EQ_RESEA0000000007459274,Equipement de transport,Gare voyageurs et fret,gare de grenoble universités gières
"MULTIPOINT ((5.90141996144353 45.2624385313298))",EQ_RESEA0000000007459213,Equipement de transport,Gare voyageurs et fret,gare de brignoud
"MULTIPOINT ((5.7253760599105 45.1918818954878))",EQ_RESEA0000000130194229,Equipement de transport,Parking,parking de philippeville
"MULTIPOINT ((5.7253760599105 45.1918818954878))",EQ_RESEA0000000130194229,Equipement de transport,Parking,parking grenette téléphérique
"MULTIPOINT ((5.76713560785815 45.076280480932))",EQ_RESEA0000002207017091,Equipement de transport,Carrefour,rond-point muzet
"MULTIPOINT ((6.00786070436152 45.4340893835394))",EQ_RESEA0000000007459002,Equipement de transport,Gare voyageurs et fret,gare de pontcharra sur breda
"MULTIPOINT ((5.63212355769446 45.2904144183289))",EQ_RESEA0000000007459179,Equipement de transport,Gare voyageurs et fret,gare de voreppe
"MULTIPOINT ((5.70168918070446 45.0440827074065))",EQ_RESEA0000002200387530,Equipement de transport,Arrêt voyageurs,halte ferroviaire de saint-georges-de-commiers
"MULTIPOINT ((5.67126872234218 45.2357235096273))",EQ_RESEA0000000007459241,Equipement de transport,Gare voyageurs et fret,gare de saint-égrève saint-robert
"MULTIPOINT ((5.97410909123452 45.3419423463138))",EQ_RESEA0000000007459088,Equipement de transport,Gare voyageurs uniquement,gare de goncelin
"MULTIPOINT ((5.68545574495711 45.0476637473899))",EQ_RESEA0000000007459535,Equipement de transport,Gare voyageurs et fret,gare de vif
"MULTIPOINT ((5.73236960304828 45.1892197831294))",EQ_RESEA0000000130194174,Equipement de transport,Parking,place verdun
"MULTIPOINT ((5.71907074202382 45.153081780023))",EQ_RESEA0000000007459348,Equipement de transport,Arrêt voyageurs,halte ferroviaire d'échirolles
"MULTIPOINT ((5.75384655743541 45.1472743595669))",EQ_RESEA0000000207626408,Equipement de transport,Parking,parking relais verderet
"MULTIPOINT ((5.24381500162123 45.0714367146601))",EQ_RESEA0000000007459516,Equipement de transport,Arrêt voyageurs,arrêt de saint-hilaire-saint-nazaire
"MULTIPOINT ((6.07791245870137 45.0558122402577))",EQ_RESEA0000002203891940,Equipement de transport,Parking,place des orgières
"MULTIPOINT ((5.83863314068697 45.2017655242499))",EQ_RESEA0000000130194139,Equipement de transport,Parking,place stalingrad
"MULTIPOINT ((6.03262221424004 45.0538746712784))",EQ_RESEA0000000130194129,Equipement de transport,Parking,parking vénéon
"MULTIPOINT ((5.37602659764331 45.0993450696983))",EQ_RESEA0000000007459477,Equipement de transport,Carrefour,la croix bernard
"MULTIPOINT ((5.62165197220187 45.2829290546156))",EQ_RESEA0000000007459195,Equipement de transport,Péage,péage de voreppe
"MULTIPOINT ((5.88087998283313 45.2345469795913))",EQ_RESEA0000000007459236,Equipement de transport,Arrêt voyageurs,halte ferroviaire de lancey
"MULTIPOINT ((6.02432653083332 45.4381722314599))",EQ_RESEA0000000354084717,Equipement de transport,Parking,pl marcel giraud
"MULTIPOINT ((6.08308693219477 45.0502932756977))",EQ_RESEA0000000289380957,Equipement de transport,Parking,parking des cours
"MULTIPOINT ((5.70235588081175 45.180120237605))",EQ_RESEA0000000316801155,Equipement de transport,Carrefour,échangeur numéro 3 de grenoble centre
"MULTIPOINT ((5.70235588081175 45.180120237605))",EQ_RESEA0000000316801155,Equipement de transport,Carrefour,échangeur numéro 3 de catane
"MULTIPOINT ((5.68601193942788 45.2094007135404))",EQ_RESEA0000000316801181,Equipement de transport,Carrefour,échangeur numéro 1 de sassenage
"MULTIPOINT ((5.68601193942788 45.2094007135404))",EQ_RESEA0000000316801181,Equipement de transport,Carrefour,échangeur des martyrs ouest
"MULTIPOINT ((5.79197851835879 45.2113837629124))",EQ_RESEA0000000129648452,Equipement de transport,Carrefour,rond-point de bavière
"MULTIPOINT ((6.07200435298826 45.0926112785667))",EQ_RESEA0000000129648523,Equipement de transport,Carrefour,rond-point du tour de france
"MULTIPOINT ((5.67714946591941 45.0526962228434))",EQ_RESEA0000000296528764,Equipement de transport,Carrefour,rond-point général de gaulle
"MULTIPOINT ((6.00702606066966 45.4575150451669))",EQ_RESEA0000000007458989,Equipement de transport,Aire de repos ou de service,aire de repos de chapareillan
"MULTIPOINT ((5.95304417149461 45.3248323432882))",EQ_RESEA0000000007459128,Equipement de transport,Aire de repos ou de service,aire de repos de chonas
"MULTIPOINT ((5.9550723633557 45.3284538207526))",EQ_RESEA0000000007459129,Equipement de transport,Aire de repos ou de service,aire de repos de la terrasse
"MULTIPOINT ((5.62282875228404 45.276477814951))",EQ_RESEA0000000007459197,Equipement de transport,Aire de repos ou de service,aire de service de l'île rose
"MULTIPOINT ((5.86696820387661 45.247102870213))",EQ_RESEA0000000007459222,Equipement de transport,Aire de repos ou de service,aire de service de bois claret
"MULTIPOINT ((5.86231337289431 45.2441803685804))",EQ_RESEA0000000007459223,Equipement de transport,Aire de repos ou de service,aire de service de saint-nazaire-les-eymes
"MULTIPOINT ((5.70184451882962 45.1680545940235))",EQ_RESEA0000000007459333,Equipement de transport,Carrefour,échangeur numéro 4 des eaux claires
"MULTIPOINT ((5.70184451882962 45.1680545940235))",EQ_RESEA0000000007459333,Equipement de transport,Carrefour,échangeur numéro 4 louise michel
"MULTIPOINT ((5.69056321506106 45.1354458503695))",EQ_RESEA0000000007459377,Equipement de transport,Carrefour,échangeur numéro 7 du pont-de-claix
"MULTIPOINT ((5.76510647664496 45.2016867184297))",EQ_RESEA0000000130370817,Equipement de transport,Carrefour,échangeur numéro 27 de la tronche-meylan
"MULTIPOINT ((5.68688176943059 45.1197972349638))",EQ_RESEA0000000130370821,Equipement de transport,Carrefour,échangeur numéro 9 de claix
"MULTIPOINT ((5.7009880400538 45.1590902631308))",EQ_RESEA0000000130370832,Equipement de transport,Carrefour,échangeur numéro 5 de rondeau
"MULTIPOINT ((5.68031906998334 45.2156197603121))",EQ_RESEA0000000130370833,Equipement de transport,Carrefour,échangeur a48-a480
"MULTIPOINT ((5.88493771402624 45.273176637049))",EQ_RESEA0000000129648571,Equipement de transport,Carrefour,rond-point du pré blanc
"MULTIPOINT ((5.88112884798423 45.2748615921391))",EQ_RESEA0000000217204819,Equipement de transport,Carrefour,rond-point du moulin
"MULTIPOINT ((5.8970204218375 45.2960389398604))",EQ_RESEA0000000216463242,Equipement de transport,Carrefour,rond-point du coteau
"MULTIPOINT ((5.99931963577935 45.3874539961154))",EQ_RESEA0000000129648446,Equipement de transport,Carrefour,rond-point des meyannes
"MULTIPOINT ((5.49791159907713 45.2422946996289))",EQ_RESEA0000000129696199,Equipement de transport,Aire de repos ou de service,aire de repos de poliénas
"MULTIPOINT ((5.8881893751894 45.2718492400626))",EQ_RESEA0000000129648554,Equipement de transport,Carrefour,rond-point du pré roux
"MULTIPOINT ((5.64776179633426 44.9617155668579))",EQ_RESEA0000000007459650,Equipement de transport,Aire de repos ou de service,aire de repos des jaillets
"MULTIPOINT ((5.64864372818175 44.9620540074982))",EQ_RESEA0000000087804610,Equipement de transport,Aire de repos ou de service,aire de repos des marceaux
"MULTIPOINT ((5.66679426219563 45.2108901972729))",EQ_RESEA0000000129648486,Equipement de transport,Carrefour,place du lac
"MULTIPOINT ((5.68180972069572 45.1214175923202))",EQ_RESEA0000000120907504,Equipement de transport,Carrefour,giratoire de la chièze
"MULTIPOINT ((5.66611367510734 45.2113443032846))",EQ_RESEA0000000129648453,Equipement de transport,Carrefour,place ondine
"MULTIPOINT ((5.67777777993195 45.2404062044506))",EQ_RESEA0000000129648470,Equipement de transport,Carrefour,rond-point de l'europe
"MULTIPOINT ((5.71140238596738 45.0524602567427))",EQ_RESEA0000000129648475,Equipement de transport,Carrefour,rond-point des isles
"MULTIPOINT ((5.9961782634431 45.3881544249374))",EQ_RESEA0000000129648502,Equipement de transport,Carrefour,rond-point de belledonne
"MULTIPOINT ((5.77996686633996 45.2142097970301))",EQ_RESEA0000000129648504,Equipement de transport,Carrefour,rond-point du gresivaudan
"MULTIPOINT ((5.89175470062439 45.2703478398179))",EQ_RESEA0000000129648551,Equipement de transport,Carrefour,rond-point du rafour
"MULTIPOINT ((5.89340930983153 45.2725269810259))",EQ_RESEA0000000130417232,Equipement de transport,Carrefour,rond-point belle étoile
"MULTIPOINT ((6.07175109898283 45.0904331461576))",EQ_RESEA0000000220834300,Equipement de transport,Carrefour,rond-point du stade
"MULTIPOINT ((6.06939393506921 45.0902007531716))",EQ_RESEA0000000220834301,Equipement de transport,Carrefour,rond-point du palais
"MULTIPOINT ((5.68382715417845 45.0935531286391))",EQ_RESEA0000000257896215,Equipement de transport,Carrefour,rond-point de l'europe
"MULTIPOINT ((5.68382715417845 45.0935531286391))",EQ_RESEA0000000257896215,Equipement de transport,Carrefour,car de l europe
"MULTIPOINT ((5.54692890259533 45.0736254860633))",EQ_RESEA0000000258318466,Equipement de transport,Carrefour,carrefour bréduire
"MULTIPOINT ((5.32000146464578 45.1107564721935))",EQ_RESEA0000000316108341,Equipement de transport,Carrefour,rond-point des gérins
"MULTIPOINT ((5.29898804370141 45.0901991126318))",EQ_RESEA0000000316108340,Equipement de transport,Carrefour,rond-point de la croisée
"MULTIPOINT ((5.63780531673286 44.7883493558401))",EQ_RESEA0000000321381483,Equipement de transport,Aire de repos ou de service,aire du trièves
"MULTIPOINT ((5.88443104855508 45.2573964053897))",EQ_RESEA0000000323237898,Equipement de transport,Carrefour,demi-échangeur numéro 24c de bernin
"MULTIPOINT ((5.85444823353174 45.0538481252324))",EQ_RESEA0000000327531585,Equipement de transport,Aire de repos ou de service,aire de gavet
"MULTIPOINT ((6.06984720191846 45.0969959082578))",EQ_RESEA0000000328165417,Equipement de transport,Carrefour,rond-point des sports
"MULTIPOINT ((5.87264694005795 45.2767557939036))",EQ_RESEA0000000342994050,Equipement de transport,Carrefour,rond-point de la croix des ayes
"MULTIPOINT ((5.7483022383853 45.1987905913341))",EQ_RESEA0000002000680127,Equipement de transport,Carrefour,rond-point du samu
"MULTIPOINT ((5.74453055807038 45.2003005924467))",EQ_RESEA0000002000680128,Equipement de transport,Carrefour,rond-point de la grotte
"MULTIPOINT ((6.00946286185394 45.458848662347))",EQ_RESEA0000000129690458,Equipement de transport,Aire de repos ou de service,aire de repos des marches
"MULTIPOINT ((5.78122869061246 45.1878707040021))",EQ_RESEA0000000130370818,Equipement de transport,Carrefour,échangeur numéro 1
"MULTIPOINT ((6.07399323463043 45.0902388488947))",EQ_RESEA0000000129648562,Equipement de transport,Carrefour,rond-point de l'europe
"MULTIPOINT ((5.45482208264872 45.2076679687747))",EQ_RESEA0000000129699431,Equipement de transport,Aire de repos ou de service,aire de repos de l'albenc
"MULTIPOINT ((5.66132333197728 45.2132045810162))",EQ_RESEA0000000129648519,Equipement de transport,Carrefour,place jean prévost
"MULTIPOINT ((5.66753213400158 45.2092085451998))",EQ_RESEA0000000129648532,Equipement de transport,Carrefour,rond-point jean moulin
"MULTIPOINT ((5.74805222278245 45.1670594695))",EQ_RESEA0000000129648538,Equipement de transport,Carrefour,place alexandre ribot
"MULTIPOINT ((5.75911553575602 45.1586453492019))",EQ_RESEA0000000129648454,Equipement de transport,Carrefour,place des roseaux
"MULTIPOINT ((5.79171062447824 45.2088830207213))",EQ_RESEA0000000129648482,Equipement de transport,Carrefour,rond-point de didcot
"MULTIPOINT ((5.66494508518619 45.2118821268422))",EQ_RESEA0000000129648487,Equipement de transport,Carrefour,place de l'ovalie
"MULTIPOINT ((5.83213901777532 45.2103750788566))",EQ_RESEA0000000129648496,Equipement de transport,Carrefour,rond-point jean moulin
"MULTIPOINT ((5.72671822506317 45.1493548772122))",EQ_RESEA0000000129648510,Equipement de transport,Carrefour,place du verseau
"MULTIPOINT ((5.84975943699342 45.2397141911572))",EQ_RESEA0000000129648525,Equipement de transport,Carrefour,rond-point de la bâtie
"MULTIPOINT ((5.68718708793797 45.1761097441036))",EQ_RESEA0000000129648539,Equipement de transport,Carrefour,rond-point san giovanni lupatoto
"MULTIPOINT ((5.73676873918449 45.1972674943391))",EQ_RESEA0000000129648542,Equipement de transport,Carrefour,place docteur girard
"MULTIPOINT ((5.75544576646847 45.1684574147852))",EQ_RESEA0000000129648543,Equipement de transport,Carrefour,rond-point nelson mandela
"MULTIPOINT ((5.72027476085549 45.1602334477824))",EQ_RESEA0000000129648555,Equipement de transport,Carrefour,rond-point pierre et marie curie
"MULTIPOINT ((5.66564230103962 45.2108420235425))",EQ_RESEA0000000129648561,Equipement de transport,Carrefour,place charles de gaulle
"MULTIPOINT ((5.73542009203527 45.1511914782862))",EQ_RESEA0000000130370804,Equipement de transport,Carrefour,échangeur numéro 6
"MULTIPOINT ((5.71680821228056 45.152977927815))",EQ_RESEA0000000130370820,Equipement de transport,Carrefour,échangeur jacques duclos
"MULTIPOINT ((5.74700119187489 45.1561288136407))",EQ_RESEA0000000130370823,Equipement de transport,Carrefour,échangeur numéro 5
"MULTIPOINT ((5.71111344394359 45.1579473254605))",EQ_RESEA0000000130370824,Equipement de transport,Carrefour,échangeur du rondeau
"MULTIPOINT ((5.75783656837447 45.1661657641281))",EQ_RESEA0000000130370831,Equipement de transport,Carrefour,échangeur numéro 4
"MULTIPOINT ((5.77910636993574 45.1818897403329))",EQ_RESEA0000000130370842,Equipement de transport,Carrefour,échangeur numéro 2
"MULTIPOINT ((5.73366394538694 45.159092617871))",EQ_RESEA0000002004412574,Equipement de transport,Carrefour,rond-point jean mermoz
"MULTIPOINT ((5.75869410375515 45.2007164330945))",EQ_RESEA0000000130363977,Equipement de transport,Carrefour,carrefour de l'europe
"MULTIPOINT ((5.62254998970532 45.2800497893147))",EQ_RESEA0000000130370858,Equipement de transport,Carrefour,échangeur numéro 12 de veurey
"MULTIPOINT ((5.6621609065253 45.2359134383925))",EQ_RESEA0000000130370859,Equipement de transport,Carrefour,échangeur numéro 14 de saint-égrève
"MULTIPOINT ((5.79424810248578 45.2065878092761))",EQ_RESEA0000000130370862,Equipement de transport,Carrefour,échangeur numéro 26 de meylan est
"MULTIPOINT ((5.82187052630447 45.2228507865419))",EQ_RESEA0000000239318305,Equipement de transport,Carrefour,échangeur numéro 25 de montbonnot-domène
"MULTIPOINT ((5.84717364641189 45.2400251963713))",EQ_RESEA0000000239318306,Equipement de transport,Carrefour,échangeur numéro 24.1 de saint-ismier-villard-bonnot
"MULTIPOINT ((5.89603607490276 45.2673068182732))",EQ_RESEA0000000239318307,Equipement de transport,Carrefour,échangeur numéro 24 de crolles-brignoud
"MULTIPOINT ((5.96567986268976 45.3437415689449))",EQ_RESEA0000000239318313,Equipement de transport,Carrefour,échangeur numéro 23 du touvet
"MULTIPOINT ((5.99796442850722 45.4246806458068))",EQ_RESEA0000000239318314,Equipement de transport,Carrefour,échangeur numéro 22 de pontcharra
"MULTIPOINT ((5.69657808850544 45.1503317355152))",EQ_RESEA0000000316801179,Equipement de transport,Carrefour,échangeur numéro 6 de comboire
"MULTIPOINT ((5.70246327502627 45.1924695850917))",EQ_RESEA0000000316801182,Equipement de transport,Carrefour,échangeur numéro 2 de fontaine
"MULTIPOINT ((5.70246327502627 45.1924695850917))",EQ_RESEA0000000316801182,Equipement de transport,Carrefour,échangeur numéro 2 de vercors
"MULTIPOINT ((5.62701508427323 45.2703842719729))",EQ_RESEA0000000339200939,Equipement de transport,Carrefour,échangeur numéro 13 de voreppe
"MULTIPOINT ((5.62103380224755 45.2972210766384))",EQ_RESEA0000000347640655,Equipement de transport,Carrefour,échangeur a48-a49
"MULTIPOINT ((5.32497221278225 45.1357283175396))",EQ_RESEA0000000348862300,Equipement de transport,Carrefour,échangeur numéro 9 de saint-marcellin
"MULTIPOINT ((5.42315496625759 45.1983255675649))",EQ_RESEA0000000348862317,Equipement de transport,Carrefour,échangeur numéro 10 de vinay
"MULTIPOINT ((5.78337763618831 45.2044428927743))",EQ_RESEA0000000349097031,Equipement de transport,Carrefour,échangeur a41-n87
"MULTIPOINT ((5.64644377182159 44.9629942040955))",EQ_RESEA0000000356666754,Equipement de transport,Carrefour,échangeur numéro 13 de sinard
"MULTIPOINT ((5.66938956952636 45.0883529991921))",EQ_RESEA0000000356666755,Equipement de transport,Carrefour,échangeur numéro 11 de saint-paul-de-varces
"MULTIPOINT ((5.67963449129675 45.0756303484518))",EQ_RESEA0000000356666757,Equipement de transport,Carrefour,échangeur numéro 12 de vif
"MULTIPOINT ((5.68152716357856 45.1108088313149))",EQ_RESEA0000000356666758,Equipement de transport,Carrefour,échangeur numéro 10 de varces
"MULTIPOINT ((5.69120835109447 45.1278579785543))",EQ_RESEA0000000356666776,Equipement de transport,Carrefour,échangeur numéro 8
"MULTIPOINT ((5.73200215987618 45.1734674700465))",EQ_RESEA0000000128710648,Equipement de transport,Station de tramway,mc2 - maison de la culture
"MULTIPOINT ((5.7321915747426 45.1590644604591))",EQ_RESEA0000000128710651,Equipement de transport,Station de tramway,grand-place
"MULTIPOINT ((5.77908166913562 45.1846945734624))",EQ_RESEA0000000007459272,Equipement de transport,Station de tramway,mayencin-champ roman
"MULTIPOINT ((5.6942489267173 45.1764728324515))",EQ_RESEA0000000007459308,Equipement de transport,Station de tramway,fauconnière
"MULTIPOINT ((5.78551426002418 45.1854166801199))",EQ_RESEA0000000007459273,Equipement de transport,Station de tramway,gières gare-universités
"MULTIPOINT ((5.77442474305916 45.189124478887))",EQ_RESEA0000000007459276,Equipement de transport,Station de tramway,condillac-universités
"MULTIPOINT ((5.76446110667109 45.1922869002309))",EQ_RESEA0000000007459277,Equipement de transport,Station de tramway,gabriel fauré
"MULTIPOINT ((5.75786029558753 45.1922771829475))",EQ_RESEA0000000007459278,Equipement de transport,Station de tramway,les taillés-universités
"MULTIPOINT ((5.75874190611542 45.1910829970473))",EQ_RESEA0000000007459279,Equipement de transport,Station de tramway,hector berlioz-universités
"MULTIPOINT ((5.75258258435342 45.187600810579))",EQ_RESEA0000000007459280,Equipement de transport,Station de tramway,péri-brossolette
"MULTIPOINT ((5.75425821889613 45.1844337228623))",EQ_RESEA0000000007459281,Equipement de transport,Station de tramway,maison communale
"MULTIPOINT ((5.69426042429666 45.1675262375218))",EQ_RESEA0000000007459334,Equipement de transport,Station de tramway,mas d'îles
"MULTIPOINT ((5.75768851919202 45.1720635213924))",EQ_RESEA0000000007459306,Equipement de transport,Station de tramway,étienne grappe
"MULTIPOINT ((5.75519367574003 45.1793771803226))",EQ_RESEA0000000007459307,Equipement de transport,Station de tramway,édouard vaillant
"MULTIPOINT ((5.69625402406774 45.1802668449376))",EQ_RESEA0000000007459309,Equipement de transport,Station de tramway,seyssinet-pariset hôtel de ville
"MULTIPOINT ((5.69418215364841 45.1721641044766))",EQ_RESEA0000000007459310,Equipement de transport,Station de tramway,grand pré
"MULTIPOINT ((5.69047586289224 45.1663472370644))",EQ_RESEA0000000007459335,Equipement de transport,Station de tramway,le prisme
"MULTIPOINT ((5.73352687113861 45.1572504455176))",EQ_RESEA0000000128710653,Equipement de transport,Station de tramway,polesud-alpexpo
"MULTIPOINT ((5.70627163408479 45.1800641419088))",EQ_RESEA0000000128710640,Equipement de transport,Station de tramway,vallier-catane
"MULTIPOINT ((5.71039179388205 45.1801250178088))",EQ_RESEA0000000128710641,Equipement de transport,Station de tramway,vallier-docteur calmette
"MULTIPOINT ((5.71561961993122 45.1803038155114))",EQ_RESEA0000000128710642,Equipement de transport,Station de tramway,vallier-jaurès
"MULTIPOINT ((5.72263914567502 45.1808333066686))",EQ_RESEA0000000128710643,Equipement de transport,Station de tramway,foch-ferrié
"MULTIPOINT ((5.72812191562178 45.1823420076834))",EQ_RESEA0000000128710644,Equipement de transport,Station de tramway,gustave rivet
"MULTIPOINT ((5.73190711207895 45.1854017792036))",EQ_RESEA0000000128710645,Equipement de transport,Station de tramway,chavant
"MULTIPOINT ((5.73170800229282 45.1817482517183))",EQ_RESEA0000000128710646,Equipement de transport,Station de tramway,albert 1er de belgique
"MULTIPOINT ((5.73182118618346 45.1789614126589))",EQ_RESEA0000000128710647,Equipement de transport,Station de tramway,mounier
"MULTIPOINT ((5.7322297197681 45.1694022040537))",EQ_RESEA0000000128710649,Equipement de transport,Station de tramway,malherbe
"MULTIPOINT ((5.73051440960917 45.1635303472194))",EQ_RESEA0000000128710650,Equipement de transport,Station de tramway,arlequin
"MULTIPOINT ((5.73116419575996 45.1662785348248))",EQ_RESEA0000000128710652,Equipement de transport,Station de tramway,la bruyère
"MULTIPOINT ((5.72790251924907 45.1569453760372))",EQ_RESEA0000000128710654,Equipement de transport,Station de tramway,les granges
"MULTIPOINT ((5.72206176086287 45.1583598893974))",EQ_RESEA0000000128710655,Equipement de transport,Station de tramway,surieux
"MULTIPOINT ((5.71920031844979 45.1559549244666))",EQ_RESEA0000000128710656,Equipement de transport,Station de tramway,essarts-la butte
"MULTIPOINT ((5.7184447560135 45.1530317812462))",EQ_RESEA0000000128710657,Equipement de transport,Station de tramway,échirolles gare
"MULTIPOINT ((5.71709390590001 45.145610269259))",EQ_RESEA0000000128710658,Equipement de transport,Station de tramway,marie curie
"MULTIPOINT ((5.7179518716357 45.1486606779607))",EQ_RESEA0000000128710659,Equipement de transport,Station de tramway,la rampe-centre ville
"MULTIPOINT ((5.71543700805343 45.1425371137733))",EQ_RESEA0000000128710660,Equipement de transport,Station de tramway,auguste delaune
"MULTIPOINT ((5.71326537982065 45.1386512261748))",EQ_RESEA0000000128710661,Equipement de transport,Station de tramway,denis papin
"MULTIPOINT ((5.73153835234662 45.1882456524206))",EQ_RESEA0000000128710662,Equipement de transport,Station de tramway,verdun-préfecture
"MULTIPOINT ((5.7286425642133 45.1901524224996))",EQ_RESEA0000000128710663,Equipement de transport,Station de tramway,hubert dubedout
"MULTIPOINT ((5.72499218041721 45.1897743492576))",EQ_RESEA0000000128710664,Equipement de transport,Station de tramway,victor hugo
"MULTIPOINT ((5.72011184718366 45.1894374241471))",EQ_RESEA0000000128710665,Equipement de transport,Station de tramway,alsace-lorraine
"MULTIPOINT ((5.71501675374648 45.1903080959265))",EQ_RESEA0000000128710666,Equipement de transport,Station de tramway,gares
"MULTIPOINT ((5.71340806718835 45.1883923434213))",EQ_RESEA0000000128710667,Equipement de transport,Station de tramway,saint-bruno
"MULTIPOINT ((5.71169683547894 45.1911915545399))",EQ_RESEA0000000128710668,Equipement de transport,Station de tramway,palais de justice
"MULTIPOINT ((5.71119730684029 45.1949804673035))",EQ_RESEA0000000128710669,Equipement de transport,Station de tramway,cité internationale
"MULTIPOINT ((5.70684995104713 45.1887857222029))",EQ_RESEA0000000128710670,Equipement de transport,Station de tramway,berriat-le magasin
"MULTIPOINT ((5.69859827290087 45.1890870716449))",EQ_RESEA0000000128710671,Equipement de transport,Station de tramway,les fontainades le vog
"MULTIPOINT ((5.69425865851472 45.1891910456143))",EQ_RESEA0000000128710672,Equipement de transport,Station de tramway,louis maisonnat
"MULTIPOINT ((5.6874453921273 45.1912807262205))",EQ_RESEA0000000128710673,Equipement de transport,Station de tramway,fontaine hôtel de ville la source
"MULTIPOINT ((5.68023532014129 45.1938199368498))",EQ_RESEA0000000128710674,Equipement de transport,Station de tramway,charles michels
"MULTIPOINT ((5.67163101080448 45.1977626023482))",EQ_RESEA0000000128710675,Equipement de transport,Station de tramway,la poya
"MULTIPOINT ((5.73064604843558 45.1913233482734))",EQ_RESEA0000000128710676,Equipement de transport,Station de tramway,sainte-claire les halles
"MULTIPOINT ((5.73162467992401 45.1930087351632))",EQ_RESEA0000000128710677,Equipement de transport,Station de tramway,notre-dame musée
"MULTIPOINT ((5.73668306298462 45.1972053880967))",EQ_RESEA0000000128710678,Equipement de transport,Station de tramway,île verte
"MULTIPOINT ((5.74044708866074 45.2000330374351))",EQ_RESEA0000000128710679,Equipement de transport,Station de tramway,la tronche-hôpital
"MULTIPOINT ((5.74556311503956 45.2003329587543))",EQ_RESEA0000000128710680,Equipement de transport,Station de tramway,michallon
"MULTIPOINT ((5.75118162603209 45.198670994398))",EQ_RESEA0000000128710681,Equipement de transport,Station de tramway,grand sablon
"MULTIPOINT ((5.78460632427559 45.1876039299547))",EQ_RESEA0000000128710682,Equipement de transport,Station de tramway,plaine des sports
"MULTIPOINT ((5.73786327551919 45.1874995397574))",EQ_RESEA0000000128710683,Equipement de transport,Station de tramway,grenoble hôtel de ville
"MULTIPOINT ((5.74454109491025 45.1870650991886))",EQ_RESEA0000000128710684,Equipement de transport,Station de tramway,flandrin-valmy
"MULTIPOINT ((5.75677129131615 45.1867655585016))",EQ_RESEA0000000128710685,Equipement de transport,Station de tramway,neyrpic-belledonne
"MULTIPOINT ((5.75729900042267 45.1751153165565))",EQ_RESEA0000000128710686,Equipement de transport,Station de tramway,parc jo blanchon
