WKT,name,id,type
"POINT (6.270556 44.9738889999959)",Tête de la Gandolière,135181,summit
"POINT (6.267778 44.9733329999959)",Dôme de la Gandolière,135183,summit
"POINT (5.91611 45.00016)",Cabane de Comboursière,136487,shelter
"POINT (5.930414 45.055876)",Lac Fourchu,138579,lake
"POINT (6.030686 45.054714)",Bourg-d'Oisans,139115,access
"POINT (6.16539 45.1433)",Lac des Quirlies,139447,lake
"POINT (6.039319 45.038103)",Le Vert  (Bourg d'Oisans),140043,climbing_outdoor
"POINT (6.343089 44.890637)",Glacier de Coste Rouge,141000,locality
"POINT (6.192284 44.86825)",Bivouac du lac des Pissoux,141029,bivouac
"POINT (6.119671 45.1416209999959)",Lac de la Fare,141035,lake
"POINT (6.036647 44.9556259999959)",Brèche du Périer,141090,pass
"POINT (5.93766 44.98777)",Glaciers de l'Armet,141325,locality
"POINT (5.934148 44.98013)",Chaînon des Armets,141775,summit
"POINT (5.643997 45.0888349999959)",Pré du Four (Plateau de Saint Ange),142068,access
"POINT (5.547923 44.960718)",Saint-Andéol,142105,access
"POINT (6.273197 44.870803)",Pic W du Vaccivier (ou Pointe Duhamel),142501,summit
"POINT (5.617 45.176)",Engins - Les Jaux,143321,access
"POINT (6.0775 45.158611)",Vaujany - village,143322,access
"POINT (5.598 45.162)",Les Aigaux (Lans-en-Vercors),143328,access
"POINT (5.5449 44.9339)",Rif Clar (Saint-Andéol),144522,access
"POINT (5.559 44.977)",Puy Trangoulia,144524,access
"POINT (5.66732 45.19514)",Le coup de Sabre [Dry-tooling],144552,waterfall
"POINT (6.10921 45.1904499999959)",Col du Sabot,144638,access
"POINT (5.49092 45.10045)",Rochers de Gonson,144918,climbing_outdoor
"POINT (5.527222 45.127222)",Méaudre,144923,access
"POINT (6.202278 45.0373079999959)",Passerelle du Chardillon,145022,access
"POINT (6.023695 45.3236019999959)",Les Vincents - épingle 894 m,145291,access
"POINT (5.518056 45.0247219999959)",Corrençon - Foyer de ski de fond,145472,access
"POINT (5.528469 45.0215439999959)",Corrençon - Clot de la Balme (station),145572,access
"POINT (5.595556 44.990833)",Col de l'Arzelier,145744,access
"POINT (5.60709 45.1129099999959)",La Sierre (Lans-en-Vercors),145759,access
"POINT (5.603697 45.1245479999959)",Furon (Lans-en-Vercors),145761,access
"POINT (5.6197 45.158)",Saint-Nizier-du-Moucherotte - Les Volants,146322,access
"POINT (5.99756 45.1724)",Brèche E du Grand Pic de Belledonne,146666,pass
"POINT (5.98449 45.1659099999959)",Col de Belledonne,146669,pass
"POINT (6.13083 45.2833299999959)",Pic de la Grande Valloire - Brèche N,146890,pass
"POINT (5.815 45.28)",Emeindras,147056,summit
"POINT (6.012583 45.0315279999959)",Villard Reymond - la Gorge,147101,access
"POINT (5.727 44.974)",Le Majeuil,147215,access
"POINT (5.96137 44.9569)",Les Daurens,147216,access
"POINT (5.84722 44.7926799999959)",Les Achards - Piste du Chalet de Bachillianne,148687,access
"POINT (5.79301 44.7382)",Tréminis - Piste de la Fétoure (Le Serre),148894,access
"POINT (5.576667 44.8955559999959)",Uclaire,149043,access
"POINT (5.53 44.85)",Sommet de Peyre Rouge,149197,summit
"POINT (5.778118 45.198269)",Gières (Grenoble) - Halle Chartreuse (campus universitaire),149467,climbing_indoor
"POINT (6.069722 45.0041669999959)",Vallée du Vénéon - Centrale EDF,150161,access
"POINT (5.996009 44.939604)",Confolens,150507,access
"POINT (5.815196 44.784962)",Refuge de Rochassac,150701,hut
"POINT (5.803611 45.2577779999959)",Pierre Grosse Marie,151084,locality
"POINT (5.77 45.3975)",Rochers de Saint André,151427,waterfall
"POINT (5.758611 45.3933329999959)",Monastère du Désert,151470,access
"POINT (5.493 44.817)",Sommet de Tourte Barreaux,152662,summit
"POINT (5.788148 45.2876)",Traversée de la Chartreuse,153320,virtual
"POINT (6.112778 44.897778)",Crête de Ferrand,153557,summit
"POINT (6.06187 45.0674699999959)",Maronne,153693,access
"POINT (6.05938 45.06832)",Roche du Regardet,153694,waterfall
"POINT (5.8767 45.3427)",Col de Bellefont,153912,pass
"POINT (5.55492 44.9072599999959)",Les Petits Deux,154314,access
"POINT (5.481861 45.048006)",Rochers d'Herbouilly,154663,summit
"POINT (6.283333 44.9052779999959)",Cime de l'Encoula,154764,summit
"POINT (5.916667 45.35)",Col de Marcieu,154834,pass
"POINT (5.640731 44.90515)",Col de la Sée,154838,pass
"POINT (5.634258 44.916851)",Monestier de Clermont,154840,access
"POINT (5.9 45.3166669999959)",Moulin de Porte Traine,154845,climbing_outdoor
"POINT (5.644406 45.1255249999959)",Plateau du Peuil (Le Punais),155436,access
"POINT (5.785922 45.294109)",Gorges de l'Oiseau,155457,waterfall
"POINT (6.076417 45.281333)",La Martinette,156526,gite
"POINT (5.900986 45.1071939999959)",Cime des Fraches,158189,summit
"POINT (6.095896 45.007124)",Pied Moutet,158600,summit
"POINT (5.925105 44.876319)",Col de Parquetout,158601,access
"POINT (5.935528 44.8602779999959)",Mont de Rousse,158610,summit
"POINT (5.9405 44.8741389999959)",Le Colombier,158613,summit
"POINT (6.094608 45.0198269999959)",Les Travers,158617,access
"POINT (6.027083 45.053139)",Bourg d'Oisans Ice Falls,158917,waterfall
"POINT (6.030222 45.040667)",Le Bourg-d'Oisans - Pontet,158924,waterfall
"POINT (6.174472 44.958167)",Veneon Ice Falls,159008,waterfall
"POINT (6.167528 44.907806)",Le Vénéon - Vallon de la Mariande,159009,waterfall
"POINT (6.000363 44.9047889999959)",L'Arcanier,159448,summit
"POINT (6.046833 45.0162219999959)",Villard-Notre-Dame,159879,climbing_outdoor
"POINT (6.320278 44.8569439999959)",Pointe Richardson,160018,summit
"POINT (5.800247 45.262113)",Pas de la Branche,160078,summit
"POINT (5.816664 45.2499969999959)",Les Chevalières,160084,access
"POINT (5.539314 44.839314)",Col de l'Aupet,160097,pass
"POINT (5.633333 44.8333329999959)",Clelles,160101,access
"POINT (6.072464 45.266762)",Rocher de Biassus,160890,climbing_outdoor
"POINT (5.990833 44.8397219999959)",Les Mathieux,162147,access
"POINT (5.888056 45.316389)",Saint-Hilaire-du-Touvet - Les Massards,162900,access
"POINT (5.666667 45.05)",Les Saillants du Gua,162901,access
"POINT (5.653182 45.31911)",Pommiers-la-Placette,162902,access
"POINT (5.633333 44.8333329999959)",Clelles,162906,climbing_outdoor
"POINT (6.209167 44.861667)",Glacier des Sellettes,162919,locality
"POINT (5.559722 45.1305559999959)",Col de la Croix Perrin,162927,access
"POINT (6.27297 44.9528499999959)",Brèche d'Aréna,163960,pass
"POINT (6.191861 45.0377219999959)",Pont 1090 m (Malaval),164055,access
"POINT (6.016389 44.881358)",Cascades de glace : Valjouffrey - Valsenestre,164622,waterfall
"POINT (6.042833 44.9160829999959)",Tête des Vires ,164628,summit
"POINT (6.252794 44.8860169999959)",Col E de l'Étret,165126,pass
"POINT (5.834444 45.340833)",Rochers du Mollard,167974,climbing_outdoor
"POINT (5.8325 45.3438889999959)",Les Essarts,167975,access
"POINT (5.667222 45.192778)",Le Coup de Sabre,169524,climbing_outdoor
"POINT (6.036415 44.9339099999959)",Col de la Romeïou,171201,pass
"POINT (5.678611 45.182778)",Le Petit Désert,171755,climbing_outdoor
"POINT (5.756111 45.185)",Saint Martin d'Hères (Grenoble) - Espace Vertical 2,171948,climbing_indoor
"POINT (5.703611 45.184722)",Grenoble - Espace Vertical 3,171949,climbing_indoor
"POINT (5.734167 45.176944)",Grenoble - ABLOK,171950,climbing_indoor
"POINT (5.782312 45.1733889999959)",Fort du Murier,172266,access
"POINT (6.251944 44.9966669999959)",Col de la Lauze,172854,pass
"POINT (5.887778 45.130278)",Chamrousse - Grotte de la Balme,172885,climbing_outdoor
"POINT (5.584444 45.2438889999959)",La Buffe,172972,summit
"POINT (5.597778 45.235)",La Sure,172973,summit
"POINT (5.565556 45.2383329999959)",Pas de la Clé,172974,pass
"POINT (5.550833 45.236111)",Pas Brochier,172975,pass
"POINT (5.539722 45.2394439999959)",Col de Montaud,172976,access
"POINT (5.559444 45.2416669999959)",Route du tunnel du Mortier - départ du pas de la Clé,173067,access
"POINT (5.871944 45.340833)",Cabane de Bellefont,173450,hut
"POINT (5.367762 45.053165)",Châtelus - Col de Mézelier,173547,access
"POINT (5.913056 45.163333)",Baraque du Colon,174255,hut
"POINT (5.813889 45.3419439999959)",Saint-Pierre-de-Chartreuse,174325,access
"POINT (5.75925 44.96508)",La Pierre Percée,175030,summit
"POINT (5.7727 44.9572299999959)",Pierre Chatel,175032,access
"POINT (5.55109 45.0703099999959)",Villard-de-Lans,175447,access
"POINT (6.19016 45.3420299999959)",Dents du Bacheux,176157,summit
"POINT (6.34123 44.9042)",Contreforts du pic Coolidge - Le bitard,176238,summit
"POINT (6.151208 44.926108)",Tête de Lauranoure,176381,summit
"POINT (5.526667 44.946111)",Abri de la Peyrouse,176568,hut
"POINT (5.9129 45.3366)",Le Glésy,176611,climbing_outdoor
"POINT (5.4048 45.0775)",Entre Ciel et Pierres,176855,access
"POINT (5.4066 45.0677)",Presles - Daladom,176860,climbing_outdoor
"POINT (6.028532 45.233067)",Lacs du Vénetier,177203,lake
"POINT (5.783889 44.8805559999959)",Gorges du Drac,177218,climbing_outdoor
"POINT (5.779444 44.8827779999959)",Cognet,177223,access
"POINT (5.632778 45.1655559999959)",Saint-Nizier-du-Moucherotte - La Roche,177308,access
"POINT (5.408889 45.066944)",Presles - Triangle de Choranche,177942,climbing_outdoor
"POINT (5.742509 45.2483759999959)",Pont de Vence,179091,access
"POINT (6.079444 44.8922219999959)",Col de Côte Belle,179216,pass
"POINT (5.911944 45.125)",Col de la Botte,179581,pass
"POINT (5.919722 45.1286109999959)",Col des Lessines,179582,pass
"POINT (5.9725 45.1786109999959)",Lac Blanc (Freydane),179584,lake
"POINT (5.639191 45.202346)",Gorges du Furon,180724,waterfall
"POINT (5.57568 45.00046)",Les Deux Sœurs,181454,summit
"POINT (5.8823 45.2993)",Plateau des Petites Roches,181576,climbing_outdoor
"POINT (5.64052063029402 45.1672678627374)",Saint-Nizier-du-Moucherotte - Tremplin,182052,access
"POINT (5.630278 45.171111)",Saint-Nizier-du-Moucherotte,182124,access
"POINT (6.006111 45.014167)",Le Bourg-d'Oisans - Villard-Reymond au bout du monde,182277,waterfall
"POINT (6.2075 44.911944)",Le Vénéon - Vallon de la Lavey,182374,waterfall
"POINT (6.292778 44.9325)",Le Vénéon - La Bérade,182383,waterfall
"POINT (6.010556 45.068056)",Le Bourg-d'Oisans - La Paute,182430,waterfall
"POINT (6.005766 45.241712)",Le gros caillou,182775,climbing_outdoor
"POINT (5.633 45.101)",Saint Imbert,183539,access
"POINT (5.866222 45.312472)",Cabane du Berger,183705,shelter
"POINT (5.404722 45.0775)",Entre Ciel et Pierres: gîtes  cabanes  chambres,183737,gite
"POINT (5.38225 45.091306)",Auberge de Presles,183742,gite
"POINT (5.600556 45.045278)",Baraque du Col Vert,185002,shelter
"POINT (5.5866 45.0531)",Cabane de Roybon (ou des Clots),185004,hut
"POINT (5.965278 45.4588889999959)",Bellecombe,185328,access
"POINT (5.374444 45.0811109999959)",Gîte Le Gazon,186281,gite
"POINT (5.343333 45.061111)",Gîte municipal de Pont-en-Royans,186283,gite
"POINT (5.38 45.074167)",Bivouac de la vire aux  chèvres,186284,bivouac
"POINT (5.391389 45.0666669999959)",Gîte Vol de Nuit,186287,gite
"POINT (5.385 45.0816669999959)",Télébus,186293,access
"POINT (5.418611 45.0638889999959)",Cabane café,186303,gite
"POINT (5.3975 45.0708329999959)",Grotte de Choranche,186306,access
"POINT (5.999167 45.165)",Lac de Belledonne,186310,lake
"POINT (5.877918 45.093039)",Chamrousse - L'Arselle,186620,climbing_outdoor
"POINT (5.892543 45.101046)",Chamrousse - Tour et Rocher de l'Homme,186631,climbing_outdoor
"POINT (5.432002 45.075458)",Abri de la Goulandière,186956,hut
"POINT (5.369722 45.0891669999959)",Gîte Les Arnaux,186957,gite
"POINT (5.434444 45.0833329999959)",Ruines de la Siva,186963,access
"POINT (5.406944 45.0652779999959)",Triangle de Choranche,186964,access
"POINT (5.393333 45.065556)",Camping du gouffre de la croix (Choranche),186988,camp_site
"POINT (6.023611 44.9272219999959)",Tête des Chétives ou Tête de Rame,187006,summit
"POINT (6.013333 44.9188889999959)",Tête de l'Âne,187007,summit
"POINT (6.010833 44.9169439999959)",Pic Vert,187008,summit
"POINT (6.005556 44.9083329999959)",Lac Gary,187009,lake
"POINT (5.976389 44.9022219999959)",Tête du Vet,187010,summit
"POINT (5.50669 44.98445)",Cabane de Carrette,189062,hut
"POINT (5.858889 45.2908329999959)",Saint-Pancrasse,190697,access
"POINT (6.117582 45.208139)",Barrage de Grand Maison,191838,access
"POINT (5.6134 45.0831)",Col de l'Arc,192723,pass
"POINT (5.482712 44.8236259999959)",Pas de Chabrinel,192778,pass
"POINT (5.477074 44.8010959999959)",Col du Pison,192780,pass
"POINT (5.482843 44.826967)",Cabane de Pré Peyret,192781,hut
"POINT (5.869167 45.033611)",Cabane du Louvet,193709,hut
"POINT (5.81377 45.219812)",Montbonnot (Grenoble) - Espace Bernard Allamand,193904,climbing_indoor
"POINT (6.101 45.29607)",Grande Valloire,194937,waterfall
"POINT (5.924 45.16957)",Rocher Mottin,195462,climbing_outdoor
"POINT (5.668056 45.1944439999959)",Fontaine - La Poya,195771,access
"POINT (5.950278 44.8230559999959)",le Ruisseau (Corps),197465,access
"POINT (5.973889 44.9363889999959)",Le Périer,197585,access
"POINT (5.902778 44.9005559999959)",Valbonnais,197900,access
"POINT (5.8075 45.3397219999959)",La Diat,197903,access
"POINT (6.087222 45.3191669999959)",La Ferrière,197905,access
"POINT (5.617778 45.0288889999959)",Rocher de l'Eperrimont,198107,summit
"POINT (5.767778 45.1002779999959)",Bellevue de Montchaboud,198228,summit
"POINT (5.750771 45.1063429999959)",Jarrie - Les Chaberts,198302,access
"POINT (6.091578 45.117274)",Alpe d'Huez - Falaise des Lacs Besson,198933,climbing_outdoor
"POINT (5.85889 44.9487)",Le Poyet,199539,access
"POINT (5.84438 44.9277399999959)",Col de Malissol,199542,access
"POINT (5.527 44.9724099999959)",Pas Ernadant,199645,pass
"POINT (5.517488 44.8454749999959)",Pas des Bachassons,199724,pass
"POINT (5.523335 44.8410729999959)",Pas de la Selle,199727,pass
"POINT (6.09625 44.8471399999959)",Brèche de l'Homme Mort,200855,pass
"POINT (6.235833 44.9155559999959)",Passage de l'Ours,200891,pass
"POINT (5.90494 44.8555599999959)",Col de l'Holme,201137,access
"POINT (5.93554 44.8432399999959)",Les Achards,201142,access
"POINT (5.96558 44.8560499999959)",Col de l'Homme (Sanctuaire Notre-Dame de la Salette),201168,access
"POINT (5.9812 44.8311)",Les Prats,201177,access
"POINT (5.9685 44.922)",Dessous la Roche ,201178,access
"POINT (5.90077 44.7580399999959)",Grand Brechon,202188,summit
"POINT (5.605833 45.1391669999959)",Bouchardière / Plainevie (Lans-en-Vercors),202932,access
"POINT (5.7525 45.005)",Saint-Jean-de-Vaulx - Le Villaret,203350,access
"POINT (5.754444 45.0288889999959)",Saint-Jean-de-Vaulx - Les Arnauds,203355,access
"POINT (5.733333 45.0233329999959)",Saint-Georges-de-Commiers - Les Combes,203359,access
"POINT (5.966111 44.918056)",Combe de la Géline,204218,waterfall
"POINT (5.953889 44.915)",Entraigues - Falaise de la Barrière,204226,waterfall
"POINT (5.956111 44.9166669999959)",Entraigues - Pont de la Barrière / Pont des Ayes,204228,access
"POINT (5.886336 45.151909)",Parking de la Gâte,204230,access
"POINT (5.915 45.1454)",L'Oursière,204235,waterfall
"POINT (5.706361 45.316793)",Col d'Hurtières,205825,pass
"POINT (5.712371 45.3370619999959)",Col de la Sure,205827,pass
"POINT (5.715947 45.3369699999959)",Col de la Grande Vache,205828,pass
"POINT (5.723647 45.3446599999959)",Col de la Petite Vache,205830,pass
"POINT (5.72245 45.351207)",Col des Charmilles,205832,pass
"POINT (5.728358 45.3450569999959)",Pas de la Biche,205845,pass
"POINT (5.896895 45.3581139999959)",Passage de l'Aulp du Seuil,206166,pass
"POINT (5.898407 45.3601039999959)",Pas de Ragris,206257,pass
"POINT (6.125335 45.0172299999959)",Les Deux Alpes,207113,access
"POINT (6.064911 45.009785)",Vallée du Vénéon,207346,access
"POINT (5.616 44.7643499999959)",Tête de Querellaire,207525,summit
"POINT (5.81108 44.8150599999959)",Le Châtel ou Bonnet de Calvin,207753,summit
"POINT (5.98601 45.1634699999959)",Pointe du Bâton,207913,summit
"POINT (5.569384 44.8770209999959)",Chauplane,208607,access
"POINT (5.523108 44.8813499999959)",Pas de la Ville,209563,pass
"POINT (5.517523 44.9098989999959)",Pas de Berrièves,209564,pass
"POINT (5.79473 44.7929499999959)",Longueville (les Granges),211228,access
"POINT (5.78091 44.7031599999959)",Piste du Col de la Croix,211234,access
"POINT (5.841444 45.275)",Les Communaux,211603,climbing_outdoor
"POINT (5.841833 45.2754169999959)",Les Communaux,211609,access
"POINT (5.848278 45.273667)",Pierre Champ Bertin,211610,climbing_outdoor
"POINT (5.846528 45.2714169999959)",Champ Bertin,211611,access
"POINT (5.567218 44.9021559999959)",Gresse en Vercors,212026,access
"POINT (5.677237 45.24506)",St Egrève - Château / Rochepleine,215620,climbing_outdoor
"POINT (6.117912 44.951254)",Cime du Pied de Barry,217056,pass
"POINT (5.637278 45.0337939999959)",Barre inférieure de l'Échaillon,218190,climbing_outdoor
"POINT (5.674529 45.1339649999959)",Claix - Chemin des cimentiers,218679,access
"POINT (6.3434 44.9443)",Roche d'Alvau - Sommet SE,219215,summit
"POINT (5.820833 45.3711109999959)",Col des Aures,219416,pass
"POINT (5.9018 45.0515)",Bar les marmottes,219880,local_product
"POINT (6.099444 45.3586109999959)",Le bar d'Yvonne,219929,local_product
"POINT (6.042222 45.2047219999959)",Fromagerie du Rivier d'Allemont,219930,local_product
"POINT (5.848266 45.0909)",Lac Luitel,220085,lake
"POINT (5.8325 45.0537)",Séchilienne - La Gare,220086,access
"POINT (5.93765 45.432669)",Rochers de Belles Ombres,220244,summit
"POINT (5.7728 45.026)",Laffrey - Village,220327,access
"POINT (5.721 44.964)",Le Mollard (La Motte St Martin),220331,access
"POINT (6.188 44.946)",Saint-Christophe-en-Oisans - Pré-Clot,220544,access
"POINT (5.761461 44.931513)",Susville - Le Grand Versenat,221054,climbing_outdoor
"POINT (5.733282 45.2184989999959)",Mont Rachais,221424,summit
"POINT (5.778056 45.2572219999959)",Gîte Chant de l'Eau,221886,gite
"POINT (5.859167 45.2911109999959)",Gîte communal de Saint Pancrasse,221890,gite
"POINT (6.114525 44.9086839999959)",Pointe Swan,222074,summit
"POINT (5.559167 44.865)",Auberge de Bachasson,222694,local_product
"POINT (5.765686 45.2727429999959)",Col de Palaquit,223810,pass
"POINT (5.583611 45.1294439999959)",Lans-en-Vercors,223840,access
"POINT (6.353611 44.926944)",Jumeaux des Écrins,224327,summit
"POINT (5.719167 45.205)",Mas d'Oris,224381,climbing_outdoor
"POINT (5.911944 45.395)",Passage du Fourneau,225086,pass
"POINT (5.658611 45.195278)",D.J. Face,225241,climbing_outdoor
"POINT (5.824722 44.9725)",Les Carcaris,226233,local_product
"POINT (6.043889 44.9577779999959)",Lac de Plan Vianney,226976,lake
"POINT (6.038333 44.9325)",Lac Labarre,226997,lake
"POINT (6.193926 44.8964219999959)",Lac des Bèches,227023,lake
"POINT (5.993852 45.255735)",Prapoutel - Mur exterieur,227639,climbing_indoor
"POINT (5.80815 45.3167829999959)",La Ferme de Brévardière,229403,local_product
"POINT (5.546293 45.144576)",Ferme les Colibris,229405,local_product
"POINT (5.403428 45.0587289999959)",Ferme du Clos - Châtelus,229412,local_product
"POINT (5.883911 45.0303809999959)",Grand Bec de la Roizonne,230665,summit
"POINT (6.151389 45.136944)",Râteau des Rousses,230753,summit
"POINT (5.772167 45.0760079999959)",Vizille,231637,access
"POINT (5.760436 45.236531)",Rocher du Bret,231881,climbing_outdoor
"POINT (5.765183 45.2355389999959)",Fort du Saint-Eynard,231882,access
"POINT (6.177144 44.8975179999959)",Pointe Robert O'Gorman,231938,summit
"POINT (6.0975 44.9505559999959)",Lac de la Muzelle,231979,lake
"POINT (6.238889 44.9144439999959)",Tête de Malacombe,233154,summit
"POINT (6.285 44.937)",Maye,234078,climbing_outdoor
"POINT (6.2851 44.9388)",Super Maye,234096,climbing_outdoor
"POINT (6.171389 45.150833)",Cime SE des Sauvages,234858,summit
"POINT (5.53771 45.1726739999959)",La ferme des marmottes,235424,local_product
"POINT (5.54222 45.175)",Autrans,235428,access
"POINT (5.825278 44.7636109999959)",Col du Portail,236649,pass
"POINT (5.784716 44.7473949999959)",Tréminis - Parking de Boutari,236669,access
"POINT (6.08716 44.8688299999959)",Fromagerie du Désert en Valjouffrey,237183,local_product
"POINT (5.843399 45.382987)",Les Rey,238229,access
"POINT (5.549548 44.82285)",Au Gai Soleil,238262,gite
"POINT (5.768247 44.7449719999959)",Tréminis - l'église,238323,access
"POINT (5.921111 45.439444)",Refuge de l'Alpette,238843,hut
"POINT (5.919167 45.4422219999959)",Col de l'Alpette,239362,pass
"POINT (5.936667 45.4636109999959)",Pas de la Porte,239364,pass
"POINT (5.934049 45.4497959999959)",Porte de l'Alpette,239616,pass
"POINT (5.990446 45.4633029999959)",Chapareillan,239618,access
"POINT (5.993729 45.1928729999959)",Les Trois Officiers,241551,summit
"POINT (6.066629 44.8602229999959)",La Rochette,242606,access
"POINT (5.926337 44.7776119999959)",Monestier-d'Ambel,242751,access
"POINT (5.870065 44.8068159999959)",Pont du Ruisseau de la Croix de la Pigne,242753,access
"POINT (5.859834 44.8164099999959)",Les Achards (Obiou),242755,access
"POINT (5.88975 45.1966199999959)",Les P'tits Caprins de Revel,242807,local_product
"POINT (5.490223 44.925794)",Cabane de Tiolache du Milieu,242842,shelter
"POINT (5.816437 45.292835)",Cabane du Pleynon,242848,hut
"POINT (6.17691 44.95995)",Les Arias,243233,gite
"POINT (6.17693 44.95752)",La cordée,243236,gite
"POINT (6.185541 45.0389689999959)",Parking de la Pisse,244031,access
"POINT (5.52789 45.09543)",L'Abattoir [Dry-tooling],244314,waterfall
"POINT (5.502459 45.1537099999959)",Pas de Pertuson,245027,pass
"POINT (6.016891 45.2972149999959)",Theys - Route des Granges du Replat,245369,access
"POINT (5.518141 44.920655)",Roche Herbe,246086,summit
"POINT (5.855375 45.328339)",Vallée du Guiers mort,247037,waterfall
"POINT (5.791024 44.8213589999959)",Mens - Piste forestière de St-Genis,247157,access
"POINT (5.845558 44.9840529999959)",Lac de Charlet,247285,lake
"POINT (5.5021 44.91067)",Cabane de la Jasse du Play,247483,shelter
"POINT (6.082764 45.270882)",Croix de Chaurionde - Versant N,248963,waterfall
"POINT (5.52564 45.141727)",Val d'Autrans  - Méaudre,253584,waterfall
"POINT (6.006544 45.032532)",Le Bourg-d'Oisans - Villard Reymond - la Gorge -  3 cigares,256956,waterfall
"POINT (6.002355 45.035505)",Le Bourg-d'Oisans - Villard Reymond - la Gorge - Pomme d'api/Grassi,256972,waterfall
"POINT (5.884158 44.955431)",Rif Bruyant,257025,locality
"POINT (5.965311 44.9952339999959)",Ornon 1239 m,257484,access
"POINT (5.8942 44.9836269999959)",Lavaldens - la Haute Gorge,257795,access
"POINT (5.94994 44.9955359999959)",Plancol,258753,pass
"POINT (5.516477 45.067742)",Gorges de la Bourne,258986,waterfall
"POINT (5.558394 45.089618)",Val de Lans,259029,waterfall
"POINT (6.183359 44.930315)",Gorge de la Mariande,259624,waterfall
"POINT (6.191127 44.939739)",Saint-Christophe-en-Oisans - Le Clot,259630,access
"POINT (5.750539 44.8168579999959)",Mens - Village,260064,access
"POINT (5.502068 44.9106819999959)",Jasse du Play (ou Plaine de Biscordat),260389,climbing_outdoor
"POINT (5.905849 45.1179249999959)",Col de l'Infernet,261544,pass
"POINT (5.912594 45.119854)",Balcons de Chamrousse,261545,virtual
"POINT (6.210496 45.139241)",Vallon de la Valette,262865,waterfall
"POINT (5.854747 44.7545079999959)",Tête des Ombres,262890,summit
"POINT (5.720874 45.195727)",Cirque Vicat,263861,climbing_outdoor
"POINT (5.444139 45.076306)",La Goulandière,269255,climbing_outdoor
"POINT (5.460845 45.0866399999959)",La Balme de Rencurel,269316,access
"POINT (5.681266 45.1778599999959)",Seyssinet - Pariset - Chemin du Génie,269364,access
"POINT (5.65056681632996 45.1660100865808)",Site de bloc des Trois Pucelles : Poussebou,269648,climbing_outdoor
"POINT (5.517225 45.0236969999959)",Gîte d'étape des Hauts-Plateaux ,274677,gite
"POINT (5.86294 44.8643629999959)",La Salle en Beaumont,274942,access
"POINT (5.633748 45.0313759999959)",Échaillon,275019,access
"POINT (6.20485 44.9508289999959)",Tête de la Marsare - Contrefort W,275468,climbing_outdoor
"POINT (5.6064 45.1073)",Lans en Vercors - Les Allières,275980,climbing_outdoor
"POINT (5.5758 45.0555)",Vallon de la Fauge,276007,climbing_outdoor
"POINT (5.438464 45.104915)",Refuge du Serre du Satre,276265,hut
"POINT (5.370256 45.079669)",Presles - École d'artif,276273,climbing_outdoor
"POINT (6.019208 44.977628)",Lac du Vallon,278351,lake
"POINT (5.935616 45.166443)",Roche Fendue,278935,summit
"POINT (5.544245 44.944207)",Garneyre,279288,access
"POINT (5.631313 45.05012)",Saint Paul de Varces,279459,climbing_outdoor
"POINT (5.740089 45.321872)",Col de la Charmette,280466,access
"POINT (6.21296167034705 45.0553396494505)",Refuge des Mouterres,281347,hut
"POINT (6.2125 45.0766)",Refuge du Rif-Tort,281348,hut
"POINT (6.040844 45.128809)",Allemont,282138,access
"POINT (6.010476 45.171416)",Chalet du Rif Premier,282161,hut
"POINT (5.869332 45.066802)",Gavet,284959,access
"POINT (6.0519 45.049571)",Bourg-d'Oisans - Le Vernis,285396,access
"POINT (6.293838 44.935928)",Bérarde - Le torrent,285969,climbing_outdoor
"POINT (5.958634 45.162861)",Lacs du Doménon,286648,lake
"POINT (6.251039 44.968236)",Col Oriental du Soreiller ou Col Bordeaux,287024,pass
"POINT (5.840578 45.270703)",Fontaine Bonnet,289971,access
"POINT (5.838672 45.280579)",Le Château Nardent,290634,summit
"POINT (5.721489 45.198951)",Jimmy's Cliff,290906,climbing_outdoor
"POINT (5.719235 45.202498)",Route de Clémencières - La Saucisse,290907,access
"POINT (6.2938 44.9317)",Auberge de la Meije,291197,gite
"POINT (5.938969 45.432212)",Dalle des Griffes de l'Ours - Planche à laver,291599,climbing_outdoor
"POINT (6.298436 44.936085)",Les Cornes,292217,climbing_outdoor
"POINT (6.278495 44.871303)",Col de Muande Bellone,292718,pass
"POINT (6.355204 44.923528)",Brèche Lory,295157,pass
"POINT (5.679261 45.244987)",St Egrève - La Bombée / La Lycose,295499,climbing_outdoor
"POINT (5.837497 45.287458)",Col du Baure,295974,pass
"POINT (6.175108 44.871397)",Brèche des Lauvets,296598,pass
"POINT (5.885097 45.356559)",Cabane de l'Aulp du Seuil,298655,shelter
"POINT (6.269295 44.963898)",Cirque du Plaret,299059,climbing_outdoor
"POINT (6.052077 45.051051)",Le Vernis,300195,climbing_outdoor
"POINT (6.136284 45.107997)", Col du Piéfroid,300903,pass
