WKT,ID,NATURE,TOPONYME
"MULTIPOLYGON (((6.07870575396438 45.3998623650336,6.0788585424845 45.399941971969,6.07950204827918 45.4002901471935,6.07948784814052 45.4004725676315,6.07952920446188 45.4005264002992,6.08017656128949 45.4013133210697,6.08006876326642 45.4013532315333,6.08018279883301 45.4014951797661,6.08064277840793 45.4015780529853,6.08125853121771 45.4013556593806,6.08086353942597 45.4007834849253,6.08038136219678 45.4000920528403,6.08005555157392 45.4001911249177,6.07978824888397 45.3999840025405,6.0796415889501 45.4000150684689,6.07903964287845 45.3995395924479,6.07895699772109 45.3996409891563,6.07870575396438 45.3998623650336)))",SURFACTI0000000034102513,Camping,Idéal Camping
"MULTIPOLYGON (((6.07018898560056 45.3882056304704,6.0701865018866 45.3881606418925,6.07012265521471 45.3881623919839,6.07012513887712 45.3882073805632,6.07018898560056 45.3882056304704)))",SURFACTI0000000034102510,Caserne de pompiers,Caserne de Pompiers d'Allevard - le Pays d'Llevard
"MULTIPOLYGON (((6.07228564732047 45.3937027321096,6.07228316166563 45.3936577435379,6.07221930875117 45.3936594948254,6.07222179435444 45.3937044833986,6.07228564732047 45.3937027321096)))",SURFACTI0000000034102509,Poste,Poste d'Allevard
"MULTIPOLYGON (((5.81995178988973 44.9022365556407,5.81994952827659 44.9021915669081,5.81988622697023 44.902193174235,5.81988848853269 44.9022381629689,5.81995178988973 44.9022365556407)))",SURFACTI0000000034695234,Centrale électrique,
"MULTIPOLYGON (((5.99189979304429 45.3715948802395,5.9918973733562 45.3715498900732,5.99183354330915 45.371551595554,5.99183596294572 45.3715965857218,5.99189979304429 45.3715948802395)))",SURFACTI0000000035525022,Poste,Poste du Cheylas
"MULTIPOLYGON (((6.03836239764811 45.4280740636153,6.03835993790586 45.4280290740519,6.0382960444556 45.428030806021,6.03829850414623 45.4280757955857,6.03836239764811 45.4280740636153)))",SURFACTI0000000035780264,Enseignement primaire,
"MULTIPOLYGON (((5.70375339271869 44.9767629062394,5.70375803794688 44.9767276583262,5.70362710970713 44.9767236343474,5.70362368874801 44.976757951592,5.70360803383216 44.9769069801499,5.70373638351363 44.9769101659571,5.70375339271869 44.9767629062394)))",SURFACTI0000000035780223,Mairie,Mairie de Monteynard
"MULTIPOLYGON (((6.02021486566594 45.4326555960638,6.02045441887703 45.4325419084924,6.02031850195742 45.4323959852326,6.02007899800005 45.432510572311,6.02021486566594 45.4326555960638)))",SURFACTI0000000035780779,Mairie,Mairie de Pontcharra
"MULTIPOLYGON (((6.02067895885467 45.4417110444944,6.02067651282132 45.4416660544521,6.0206126031468 45.4416677763494,6.02061504912851 45.4417127663931,6.02067895885467 45.4417110444944)))",SURFACTI0000000035780780,Enseignement primaire,Groupe Scolaire Villard Benoit
"MULTIPOLYGON (((6.01075631158718 45.4334272785389,6.01072360219717 45.4333668813388,6.01041861108719 45.4326983363264,6.00965867528815 45.4328692281834,6.00969997719517 45.4329465160953,6.00949725156521 45.4329843989818,6.00937919920405 45.4329551282457,6.00909078737879 45.4330178385276,6.00923936778909 45.4333508661674,6.00901417215489 45.4333992635754,6.0091375449694 45.4337158468763,6.0093662312275 45.4340863730541,6.00950151680071 45.4342683704333,6.0114961558475 45.4338065985303,6.01141120522271 45.4336088334129,6.01128988120293 45.4336373237916,6.0111519403627 45.4333355516818,6.01075631158718 45.4334272785389)))",SURFACTI0000000035780782,Collège,Collège Marcel Chêne
"MULTIPOLYGON (((6.02978627024443 45.4350844477991,6.02978381713237 45.4350394580002,6.02971991535826 45.4350411850848,6.02972236841868 45.4350861748851,6.02978627024443 45.4350844477991)))",SURFACTI0000000035780783,Station de pompage,
"MULTIPOLYGON (((6.00089437640933 45.4549597323347,6.00054564147168 45.4553538387264,6.0012639662336 45.4554256287674,6.00132123683968 45.4553718315028,6.00140992110968 45.4553307101272,6.00155002340817 45.4553170480474,6.00226788324078 45.455427591973,6.00241606651742 45.4554686803471,6.00252066903772 45.4555325620897,6.00263271339063 45.4554025052174,6.00274371362507 45.4548741842918,6.00276365510391 45.4547456923027,6.00274628941201 45.4542586552767,6.00272430464572 45.4541835504866,6.00262030197213 45.4541070373689,6.00237773640598 45.4540252229609,6.00233640836329 45.4539001737004,6.00227802911129 45.4538386588187,6.00110599820522 45.4538763391004,6.00086243415563 45.4540603762385,6.00058351987297 45.4539218595644,6.00089833902743 45.4537296084533,6.00106034093258 45.4533630260668,6.00102672124729 45.4532621001557,6.00090488725117 45.453163534972,6.0008079911283 45.4530525878782,6.00082555975262 45.452714200832,6.00048080631827 45.4523521680962,6.00031804598165 45.4522069385436,6.00019121386104 45.4520868797533,6.00007198564374 45.451917957391,5.99999434483306 45.4516893500946,5.99988451945492 45.4515048571317,5.99984532190058 45.4514428279825,5.99982955499563 45.4513405231144,5.99971710701307 45.4511074401946,5.99967099520286 45.4509410670898,5.99966747846077 45.4508285222928,5.99958911831748 45.4507287929423,5.99933649719458 45.4504129526957,5.99928111897572 45.4503594661967,5.99922090075189 45.4502637569272,5.99917825824509 45.450209028628,5.99911585684422 45.4501440154687,5.99876094266633 45.4500201432346,5.99848448751252 45.4501401750132,5.9982568376692 45.4502868355203,5.99809674805165 45.4504280847462,5.99716168073819 45.4508937246287,5.99668209295156 45.4511642596936,5.99659878327476 45.4513286857937,5.99680143556631 45.4518576281888,5.99702244366482 45.4521571978285,5.99725622257504 45.4524798546268,5.99761199361259 45.4529515376826,5.99787161123419 45.4535393303145,5.99774868520902 45.4537525752627,5.99768469853118 45.4539903767228,5.99765658969601 45.4541812624415,5.99758934874144 45.454358776423,5.99751552109867 45.45460404971,5.99746198726544 45.4548695060426,5.99889198268943 45.4550087928927,6.00011141889771 45.4551609038744,6.00027333820517 45.4551718908462,6.00040913359357 45.4551259053895,6.00057790354249 45.4549555851308,6.00071250218274 45.4549348624442,6.00089437640933 45.4549597323347)))",SURFACTI0000000036252746,Carrière,
"MULTIPOLYGON (((5.99117628567044 45.46487113936,5.99210704719022 45.4650571730797,5.99229635709981 45.464791702071,5.99218465820945 45.4647388131895,5.99168876956365 45.4645429838446,5.99153426190178 45.4644560929289,5.99139330627158 45.4643354993347,5.99118091406641 45.4641248976172,5.99117074718274 45.464292775036,5.99116576999496 45.4643667987128,5.99117443720999 45.4645990537082,5.99117628567044 45.46487113936)))",SURFACTI0000000036252745,Enseignement primaire,École Primaire Bellecour
"MULTIPOLYGON (((5.77797878374995 44.9540617576849,5.77820412608359 44.9540516213231,5.77821142748114 44.953968554169,5.77797219067023 44.9539799387114,5.77797878374995 44.9540617576849)))",SURFACTI0000000036512304,Mairie,Mairie de Pierre-Châtel
"MULTIPOLYGON (((5.77470709845609 44.9374143493285,5.77563627854665 44.9372235747289,5.77549798192453 44.9365053962654,5.77444725746915 44.9366235278028,5.77470709845609 44.9374143493285)))",SURFACTI0000000036921309,Station de pompage,
"MULTIPOLYGON (((5.7745187636729 44.9297901169868,5.7753153219152 44.9288954375818,5.77461515010015 44.9286624707186,5.77411919391278 44.9296604523241,5.7745187636729 44.9297901169868)))",SURFACTI0000000036921305,Enseignement primaire,École du Villaret
"MULTIPOLYGON (((5.74167314628779 44.9650695095639,5.74167094496421 44.9650245184151,5.74160757049152 44.9650260811714,5.7416097717643 44.9650710723215,5.74167314628779 44.9650695095639)))",SURFACTI0000000037210661,Maison de retraite,Puv la Pierre Percée
"MULTIPOLYGON (((5.74604940660258 44.9668182841954,5.74604720169787 44.9667732931105,5.74598382537018 44.9667748583611,5.74598603022408 44.9668198494473,5.74604940660258 44.9668182841954)))",SURFACTI0000000037210660,Station de pompage,
"MULTIPOLYGON (((5.94853984072255 44.9020601721877,5.94853747603558 44.9020151861347,5.94847417869498 44.9020168667221,5.94847654333129 44.9020618527764,5.94853984072255 44.9020601721877)))",SURFACTI0000000037210800,Poste,Poste d'Entraigues
"MULTIPOLYGON (((5.94837244094318 44.9020348844562,5.94853979342877 44.9020592724666,5.94856498481015 44.9019838225371,5.94840057912913 44.9019431387539,5.94837244094318 44.9020348844562)))",SURFACTI0000000037210799,Mairie,Mairie d'Entraigues
"MULTIPOLYGON (((6.03010253438015 44.8718594669676,6.03010010561979 44.8718144830994,6.03003684479947 44.8718162101369,6.03003927350923 44.8718611940066,6.03010253438015 44.8718594669676)))",SURFACTI0000000037211651,Poste,Poste de Valjouffrey
"MULTIPOLYGON (((5.85808360008811 45.1570078362338,5.85908174476749 45.1568290885097,5.8592863611926 45.1569454792757,5.85986924830073 45.1565656318944,5.85994175497912 45.1559673100085,5.85973103084794 45.1558808101494,5.85925373596364 45.1559849471075,5.85905243309819 45.1557342223127,5.85860713906714 45.1556176921069,5.85835054037586 45.1556549014052,5.85772220022419 45.1563161163571,5.8579238215651 45.1565731423325,5.85749812002283 45.1568147038639,5.85785652862473 45.1571244768048,5.85801207579129 45.1570285897222,5.85808360008811 45.1570078362338)))",SURFACTI0000000037685675,Camping,le Buisson
"MULTIPOLYGON (((5.89883851170207 44.8986034899404,5.89883618699999 44.8985585028865,5.89877289208222 44.8985601551563,5.89877521673364 44.8986051422115,5.89883851170207 44.8986034899404)))",SURFACTI0000000038232632,Autre service déconcentré de l'Etat,
"MULTIPOLYGON (((5.91110309759799 44.9025694189956,5.91110076289987 44.9025244321438,5.9110374638709 44.902526091403,5.91103979851835 44.9025710782561,5.91110309759799 44.9025694189956)))",SURFACTI0000000038232630,Maison forestière,Maison Forestière de Péchal
"MULTIPOLYGON (((5.89986600235407 44.8682353378662,5.89986367808604 44.8681903512624,5.89980041742914 44.8681920041017,5.89980274164656 44.8682369907069,5.89986600235407 44.8682353378662)))",SURFACTI0000000038784847,Espace public,Place Auguste Tremier
"MULTIPOLYGON (((5.67327846964426 45.0949724668812,5.67327631822894 45.0949274728152,5.67321279467174 45.0949289966546,5.67321494603601 45.0949739907218,5.67327846964426 45.0949724668812)))",SURFACTI0000000039536843,Collège,Collège Jules Verne
"MULTIPOLYGON (((5.67358370480703 45.0967273316927,5.67392275925558 45.0967155933128,5.67422712647371 45.0965371162277,5.67429620866819 45.0964922145757,5.67433363637611 45.0964237478333,5.67439007848915 45.0963539238521,5.67415380012917 45.0958550819621,5.67260864865066 45.096206568032,5.67336899047448 45.0966793287428,5.67358370480703 45.0967273316927)))",SURFACTI0000000039536842,Enseignement primaire,Groupe Scolaire les Poussous
"MULTIPOLYGON (((5.68580944935902 45.092375617927,5.68576802548346 45.0922811190551,5.68571842468128 45.0920958245641,5.68560600890378 45.0916354622851,5.6845278522156 45.0920407278242,5.68424732540857 45.0913105355501,5.68547467658698 45.0910989779037,5.68543365090176 45.0909332969093,5.68541694463428 45.0908237876142,5.68541783373555 45.0907363772115,5.68524971280127 45.0907314195721,5.68510762141979 45.0907123206944,5.68494029561474 45.0906974333428,5.68430429955691 45.0906163580052,5.68406501293125 45.0905860854281,5.683925635841 45.0905705233489,5.68376750569317 45.0905617191812,5.68362754944342 45.0905605853464,5.68363269901737 45.0910388480337,5.68364634014578 45.0912700550916,5.68366012354099 45.0917427044363,5.68368031504414 45.092454843422,5.68368398140795 45.0927962026751,5.68369329357726 45.0930167030946,5.68481485092504 45.0929320280081,5.68564564599401 45.0924606484724,5.68580944935902 45.092375617927)))",SURFACTI0000000039536844,Zone industrielle,Zone d'Activités Champ de la Guerre
"MULTIPOLYGON (((6.08260934484221 45.3175148144901,6.08264737425539 45.3176480345307,6.08270592831867 45.3178059205356,6.08275242695337 45.3179767545339,6.0827979396142 45.3180836356259,6.08287775659818 45.3182102972642,6.08298310040301 45.3183596846751,6.08306115483399 45.31854677036,6.08314764917663 45.3187939989779,6.08317256831373 45.3188518855036,6.08325584369925 45.3188333700014,6.08336570177557 45.3188105172305,6.08363445808036 45.3187508437655,6.08389923831083 45.3186885758662,6.08398751486784 45.3186681196789,6.08423238741725 45.3186154110801,6.08436377574725 45.3185892603144,6.08424037387947 45.3184367674474,6.08397640630132 45.3181908278999,6.08376619437293 45.3179929679912,6.08367674154661 45.3178999143084,6.08359813928352 45.3178182761287,6.08349949053511 45.3176975408441,6.08340117085161 45.3175596749858,6.08331933095658 45.3174195525683,6.08324388804531 45.3173026831126,6.08274911052233 45.3174785223174,6.08260934484221 45.3175148144901)))",SURFACTI0000000039662704,Camping,Neige et Nature
"MULTIPOLYGON (((6.07514914754796 45.3798232725199,6.0751466601981 45.3797782841145,6.07508282329967 45.3797800370295,6.075085310598 45.3798250254363,6.07514914754796 45.3798232725199)))",SURFACTI0000000039835501,Espace public,Place du Cinquantenaire de la Route de Montouvard
"MULTIPOLYGON (((5.99515793566998 45.4315392052698,5.99729338223904 45.4310540998724,5.99779709321224 45.4309730468208,5.99796198191905 45.4309217793567,5.99878823508678 45.4307464895827,5.9994586063345 45.4305996948311,5.99997704390536 45.430459665686,6.00009133060826 45.4304430902891,5.99943731374748 45.4293278999778,5.99886623858388 45.4281365968753,5.99805050607014 45.4263237644921,5.9949374509855 45.4272819636272,5.99519018699231 45.4275311243066,5.99523879266103 45.4276019139231,5.99524749296203 45.4276683632688,5.99522838768662 45.427717533531,5.99518977456128 45.4277609173388,5.99511115881099 45.4277981612145,5.99519150093342 45.4278879271458,5.99543696144724 45.4281444906595,5.99570451985272 45.4284311007259,5.99610443087866 45.4288700639872,5.99500171923124 45.4293293612568,5.99361567060575 45.429874610853,5.99353768093617 45.4299235511807,5.99348308183616 45.4299790756348,5.99348259245784 45.4300412649843,5.99349847400245 45.430098511609,5.99353612912565 45.4301560778526,5.99375048490753 45.4304053659373,5.99395557508116 45.430625164663,5.99405410171721 45.4307198524394,5.99439959007094 45.4309800544454,5.99455114505115 45.4310850396268,5.99474474221621 45.4312339567224,5.99496512935371 45.4313812566291,5.99505183485023 45.4314465229504,5.99515793566998 45.4315392052698)))",SURFACTI0000000039835934,Zone industrielle,Zone d'Activités de la Gache
"MULTIPOLYGON (((6.05036081882391 45.3775842635894,6.05035835161347 45.3775392746527,6.05029451650577 45.377541013444,6.05029698366469 45.3775860023821,6.05036081882391 45.3775842635894)))",SURFACTI0000000039837446,Espace public,Place du Souvenir
"MULTIPOLYGON (((6.05309579242806 45.3773051767983,6.05309332301899 45.377260187924,6.05302948831691 45.3772619282734,6.05303195767446 45.3773069171492,6.05309579242806 45.3773051767983)))",SURFACTI0000000039837447,Espace public,Place du Stade
"MULTIPOLYGON (((6.0450772413979 45.3752887256652,6.04507477856042 45.3752437366296,6.04501094592084 45.3752454724098,6.04501340870679 45.3752904614469,6.0450772413979 45.3752887256652)))",SURFACTI0000000039837449,Espace public,Place des Charrois
"MULTIPOLYGON (((5.99399674043557 45.2237590815117,5.9939943254672 45.2237140926614,5.99393066458498 45.2237157992889,5.9939330795021 45.2237607881406,5.99399674043557 45.2237590815117)))",SURFACTI0000000039838990,Point de vue,
"MULTIPOLYGON (((5.74714453718247 44.7443441134825,5.74714234011881 44.7442991256413,5.74707921436403 44.7443006914038,5.74708141137728 44.7443456792463,5.74714453718247 44.7443441134825)))",SURFACTI0000000039840279,Poste,Poste de Tréminis
"MULTIPOLYGON (((5.67613403481448 44.757999625725,5.67613189400085 44.7579546362772,5.67606875097356 44.7579561615891,5.67607089173676 44.7580011510382,5.67613403481448 44.757999625725)))",SURFACTI0000000042123485,Espace public,Place Édith Berger
"MULTIPOLYGON (((5.65817520980936 44.7939649191599,5.65817308199649 44.7939199288075,5.65810989809326 44.7939214439061,5.65811202585562 44.7939664342597,5.65817520980936 44.7939649191599)))",SURFACTI0000000042499729,Enseignement primaire,
"MULTIPOLYGON (((5.65816383315452 44.7940453656165,5.65824064586468 44.7940912675343,5.65830641629018 44.7940374423378,5.65828564414492 44.7940262297062,5.6582953705634 44.7940178890136,5.65827973826326 44.7940083547799,5.65824725255679 44.7939902164163,5.65823996838077 44.7939966968844,5.65822825480592 44.7939897711553,5.65816383315452 44.7940453656165)))",SURFACTI0000000042499727,Mairie,Mairie du Monestier-du-Percy
"MULTIPOLYGON (((5.65833728150668 44.7941015617554,5.65833515355896 44.794056571404,5.65827196950654 44.7940580865949,5.65827409740376 44.7941030769475,5.65833728150668 44.7941015617554)))",SURFACTI0000000042499728,Poste,Poste du Monestier-du-Percy
"MULTIPOLYGON (((5.64786516753578 44.8009327211187,5.6480069558888 44.8008806900365,5.64796059348633 44.8008097313258,5.64780726113029 44.8008584347541,5.64781139181405 44.8008655427062,5.6477545694217 44.8008948253778,5.64783262051524 44.8009938537725,5.64789230982689 44.8009717091945,5.64786516753578 44.8009327211187)))",SURFACTI0000000042502252,Mairie,Mairie de Percy
"MULTIPOLYGON (((5.81697626868779 45.1500229733872,5.81697399944084 45.149977981567,5.8169104173215 45.1499795873065,5.81691268651732 45.150024579128,5.81697626868779 45.1500229733872)))",SURFACTI0000000042502339,Espace public,Place du Four
"MULTIPOLYGON (((5.83806669350518 45.1523030366432,5.83806440718259 45.1522580452293,5.83800082307698 45.1522596629867,5.83800310934843 45.1523046544018,5.83806669350518 45.1523030366432)))",SURFACTI0000000043562239,Espace public,Place de la Mairie
"MULTIPOLYGON (((5.57338077035289 44.8120233898985,5.57352973099087 44.812098302607,5.57359968395503 44.8121336119614,5.57364443722958 44.812088434038,5.57368844813127 44.8121099326066,5.5737389861321 44.8120529099686,5.573644520115 44.8120073600182,5.57363966968002 44.8120119765974,5.57347158234826 44.8119339047216,5.57344614842454 44.8119588166032,5.57338077035289 44.8120233898985)))",SURFACTI0000000043563968,Mairie,Mairie de Chichilianne
"MULTIPOLYGON (((5.57316027197174 44.8113258821068,5.57315821155083 44.8112808898856,5.57309500587719 44.811282356553,5.57309706624755 44.8113273487754,5.57316027197174 44.8113258821068)))",SURFACTI0000000043563969,Maison du parc,Maison du Mont Aiguille
"MULTIPOLYGON (((5.60510588642849 44.8274062975166,5.60510379983988 44.8273613056519,5.60504057691788 44.8273627905295,5.60504266345591 44.8274077823954,5.60510588642849 44.8274062975166)))",SURFACTI0000000043568894,Espace public,Place de la Gare
"MULTIPOLYGON (((6.00197597672465 45.4177356645405,6.00287797322921 45.4177583563483,6.0029196718115 45.4168723511038,6.0019738471807 45.4168670540207,6.00197597672465 45.4177356645405)))",SURFACTI0000000043954145,Station d'épuration,
"MULTIPOLYGON (((6.01274847235337 45.4374765295079,6.01308910066898 45.4374322313956,6.01325083389706 45.437417070954,6.01386189068272 45.437332160108,6.01485218077174 45.4372775979853,6.01568957186324 45.4370000589776,6.01540732568686 45.4358794541143,6.015310685688 45.4356081143667,6.01501096819761 45.4356513192623,6.01450788340338 45.4357207178821,6.01412484661793 45.4357616552848,6.01390765223104 45.4356981089757,6.01375333387009 45.4351183352261,6.01371014265991 45.4350771439781,6.01363818165904 45.435071869629,6.0135440942303 45.4350834101171,6.01251826172351 45.4352371383127,6.01225752954653 45.4352675736903,6.01173304924578 45.4353672715404,6.01155702576595 45.4355909711975,6.01156279046023 45.4356737188315,6.01194854903827 45.4358246544319,6.01213154372271 45.4364379021174,6.01218934914942 45.4366778476106,6.01225531141347 45.4369265850677,6.01232300117362 45.4371599571432,6.01237942274344 45.4373035205173,6.01243800067109 45.4373451999635,6.01256234721697 45.4373959254073,6.01274847235337 45.4374765295079)))",SURFACTI0000000043954140,Gendarmerie,Caserne Bayard
"MULTIPOLYGON (((6.02892395373148 45.4333298379532,6.02892150139466 45.4332848481473,6.02885760161054 45.4332865747401,6.02886005389573 45.4333315645474,6.02892395373148 45.4333298379532)))",SURFACTI0000000043954141,Caserne de pompiers,Caserne de Pompiers de Pontcharra
"MULTIPOLYGON (((5.97672254841523 45.4339099701712,5.97672013829739 45.4338649792297,5.97665623623924 45.43386667608,5.97665864630544 45.4339116670228,5.97672254841523 45.4339099701712)))",SURFACTI0000000045062608,Espace public,Place de Lanhouarneau
"MULTIPOLYGON (((5.99123479405688 45.4627952260744,5.99123237093575 45.4627502352555,5.99116843610297 45.4627519403816,5.99117085917241 45.4627969312019,5.99123479405688 45.4627952260744)))",SURFACTI0000000046593813,Caserne de pompiers,Centre de Secours de Chapareillan-Granier
"MULTIPOLYGON (((5.83701191956328 45.4197857469348,5.83700962309639 45.4197407531585,5.83694573310588 45.4197423703989,5.83694802952115 45.4197873641766,5.83701191956328 45.4197857469348)))",SURFACTI0000000052192249,Centrale électrique,
"MULTIPOLYGON (((5.73734073324177 45.1857554295808,5.73733852670896 45.1857104357948,5.73727490164509 45.185711996171,5.73727710812669 45.1857569899582,5.73734073324177 45.1857554295808)))",SURFACTI0000000052192415,Espace public,Parc Paul Mistral
"MULTIPOLYGON (((5.74697550663815 45.2026190090328,5.74697329167309 45.2025740152693,5.74690964765856 45.2025755811414,5.74691186257238 45.2026205749061,5.74697550663815 45.2026190090328)))",SURFACTI0000000052192727,Espace public,Square Marie Volait
"MULTIPOLYGON (((5.75034811186436 45.2034819937484,5.7503458941467 45.2034370000433,5.75028224924293 45.2034385678374,5.75028446690935 45.2034835615438,5.75034811186436 45.2034819937484)))",SURFACTI0000000052192728,Espace public,Parc des Cèdres
"MULTIPOLYGON (((5.75070561862165 45.2010135475779,5.75070340071391 45.2009685539043,5.7506397586344 45.2009701219012,5.75064197649092 45.2010151155761,5.75070561862165 45.2010135475779)))",SURFACTI0000000052192729,Espace public,Parc du Vercors
"MULTIPOLYGON (((5.752390228106 45.2057390484752,5.75238800865262 45.2056940547885,5.75232436123278 45.205695623747,5.75232658063492 45.205740617435,5.752390228106 45.2057390484752)))",SURFACTI0000000052192731,Espace public,Parc de la Villa des Alpes
"MULTIPOLYGON (((5.74285218038586 45.2063927116831,5.7428499685947 45.2063477178008,5.74278632016191 45.2063492813246,5.74278853190182 45.2063942752082,5.74285218038586 45.2063927116831)))",SURFACTI0000000052192732,Espace public,Square Eva Péan Pagès
"MULTIPOLYGON (((5.75042955824288 45.2052377738617,5.74962137733343 45.2050018048651,5.7489640243122 45.2052144019699,5.74903457470982 45.2053270877076,5.74895686861721 45.2054830661746,5.748855115346 45.2055648563891,5.74968103658455 45.2059796866136,5.75023052795066 45.2061643658932,5.75069597042421 45.2061952458326,5.75218526064876 45.2061053890936,5.75226322334826 45.2060322908872,5.75147228685842 45.2056553587457,5.75042955824288 45.2052377738617)))",SURFACTI0000000052192730,Espace public,Parc Floral du Musée Hébert
"MULTIPOLYGON (((5.6840224165955 45.0553623285721,5.68364889229094 45.0551271845247,5.6834654920365 45.0549604315552,5.6834433231797 45.0549222267109,5.68340279422417 45.0548457252337,5.6833456855025 45.0546885415295,5.68331779124841 45.0546369610077,5.68321372771497 45.0544547823462,5.68308507588413 45.0543164396295,5.68285552684415 45.0541679149541,5.68251197302133 45.0539743880746,5.68218686678926 45.0538209567039,5.68204069186412 45.0537677202583,5.68185983304268 45.0537333370862,5.68168312808939 45.0537060608511,5.68154240145133 45.0536869270387,5.68128934716027 45.0536047315536,5.68077850279055 45.05339450668,5.68054896828661 45.05329913067,5.68043259310206 45.0534433743148,5.68026132581208 45.0535826327002,5.67980313165032 45.0538612293084,5.67969442952328 45.0539269086123,5.67956816909198 45.0539975148391,5.67899796644344 45.0542463705312,5.67878191131139 45.0543263432788,5.67859956494515 45.0542343326034,5.6777027840282 45.0534225622877,5.67699316905134 45.053759444961,5.6778549186041 45.0546891811237,5.679682899316 45.0551722390469,5.68005696067915 45.0556046817107,5.68063249390104 45.0561565989956,5.68083121096254 45.056324789666,5.6809139549436 45.0563804558163,5.68042387182108 45.0566571196668,5.68103958935067 45.0575963594224,5.68150927236439 45.058299471254,5.68232772422229 45.0581905713461,5.68286107627248 45.0578353785939,5.6851034296002 45.0565407839971,5.68510539836864 45.0564758710647,5.68508705368712 45.0564114479183,5.68504200449291 45.0563467677349,5.68497291961402 45.0562844688654,5.68489232224292 45.0562206457019,5.68481036910309 45.0561550533537,5.68472951300834 45.0560858308674,5.68464388105497 45.0560230298248,5.68457098827763 45.0559608225304,5.68451630155858 45.0559071854012,5.68447601208567 45.0558622102771,5.68444377191841 45.0558260501941,5.6844131210467 45.0557700317996,5.68437449910689 45.0556538446586,5.68432534039987 45.0555829569327,5.6840224165955 45.0553623285721)))",SURFACTI0000000052193489,Zone industrielle,Zone d'Activités les Speyres
"MULTIPOLYGON (((5.64492760713466 45.0218765343449,5.64501407772305 45.0219591625825,5.64522586019097 45.0218442212203,5.64514074333398 45.0217633627436,5.64492760713466 45.0218765343449)))",SURFACTI0000000052193947,Mairie,Mairie du Gua
"MULTIPOLYGON (((5.64556953813675 45.0211603881713,5.6457174433827 45.0211721872866,5.64598270976218 45.0210064242512,5.64576654448555 45.0208403950616,5.64544743544978 45.0209957259136,5.64556953813675 45.0211603881713)))",SURFACTI0000000052193954,Enseignement primaire,École Maternelle les Saillants
"MULTIPOLYGON (((5.64644751452699 45.0267006865269,5.64644538729339 45.0266556927483,5.64638194045749 45.026657201272,5.64638406764016 45.0267021950518,5.64644751452699 45.0267006865269)))",SURFACTI0000000052193950,Espace public,Place de la Cascade
"MULTIPOLYGON (((5.64494821141071 45.022930981622,5.64494608552492 45.0228859878609,5.6448826429196 45.0228874955287,5.64488476875447 45.022932489291,5.64494821141071 45.022930981622)))",SURFACTI0000000052193951,Espace public,Place du Souvenir Français
"MULTIPOLYGON (((5.64568994102696 45.0247025121404,5.64568781447796 45.0246575183718,5.64562436988559 45.024659026463,5.64562649638367 45.0247040202328,5.64568994102696 45.0247025121404)))",SURFACTI0000000052193952,Espace public,Place du Centre
"MULTIPOLYGON (((5.61321078077381 45.0166232362282,5.61320868062427 45.0165782419424,5.61314524431494 45.0165797315232,5.61314734441357 45.0166247258102,5.61321078077381 45.0166232362282)))",SURFACTI0000000052193955,Enseignement primaire,
"MULTIPOLYGON (((5.64825596152341 45.0200298475966,5.64859333071652 45.0200191165494,5.64880126653898 45.0198231798699,5.6486474893879 45.0194187382696,5.64854664358165 45.0193544727084,5.64790645767342 45.0194886232161,5.6479761087972 45.0197527273787,5.64825596152341 45.0200298475966)))",SURFACTI0000000052193953,Enseignement primaire,École Élémentaire les Saillants
"MULTIPOLYGON (((5.70404607400184 45.0382884771846,5.70404390003814 45.0382434843778,5.70398044163892 45.0382450257262,5.70398261555168 45.0382900185343,5.70404607400184 45.0382884771846)))",SURFACTI0000000052526864,Espace public,Place la Tour
"MULTIPOLYGON (((5.86769936493996 45.2702872987991,5.86769704986742 45.2702423068452,5.86763333207624 45.2702439415283,5.86763564709744 45.2702889334836,5.86769936493996 45.2702872987991)))",SURFACTI0000000052530351,Espace public,Place des Droits de l'Homme
"MULTIPOLYGON (((5.83527437371678 45.0538095657921,5.83527209366205 45.0537645754235,5.83520862136661 45.0537661915503,5.83521090137039 45.0538111819202,5.83527437371678 45.0538095657921)))",SURFACTI0000000052530984,Espace public,Place du Maquis de l'Oisans
"MULTIPOLYGON (((5.92778467546959 45.2207767610949,5.92781787288522 45.2207776928605,5.92783697074464 45.2207771921769,5.92783678182433 45.220773592958,5.92793118684612 45.2207747220899,5.92793151334171 45.22073236451,5.92793660609985 45.2207322309895,5.92793909698273 45.2206339520007,5.92783959944963 45.2206329563918,5.92783941052963 45.220629357173,5.92778838858036 45.2206288927137,5.92778862472625 45.2206333917373,5.92778467546959 45.2207767610949)))",SURFACTI0000000052532235,Mairie,Mairie de Saint-Mury-Monteymond
"MULTIPOLYGON (((5.94713214132786 44.818952046602,5.94712978126442 44.8189070617172,5.94706657748238 44.8189087414579,5.94706893749531 44.818953726344,5.94713214132786 44.818952046602)))",SURFACTI0000000053336030,Espace public,Place de la Liberté
"MULTIPOLYGON (((5.94729182555645 44.8183765989186,5.94726988039367 44.8182960965041,5.94713673945175 44.8183158522352,5.94699756129389 44.8183411739605,5.94701096741112 44.8183795586128,5.94702577920878 44.8184206087628,5.94717886225533 44.8183949174492,5.94729182555645 44.8183765989186)))",SURFACTI0000000053336028,Mairie,Mairie de Corps
