WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.65254921356199 44.7747707375252))",PAIHABIT0000000007548475,Zone d'habitation,Lieu-dit habité,rif du pin
"MULTIPOINT ((5.67441784020124 45.2462896676963))",PAIHABIT0000000222415683,Zone d'habitation,Château,château de rochepleine
"MULTIPOINT ((5.99752300146032 45.2999787946825))",PAIHABIT0000000007542861,Zone d'habitation,Lieu-dit habité,la courtine
"MULTIPOINT ((5.85402922381856 45.1556925641416))",PAIHABIT0000000007545450,Zone d'habitation,Lieu-dit habité,le roux
"MULTIPOINT ((6.11765232249094 45.3734952771251))",PAIE_NAT0000000007448983,Lieu-dit non habité,Bois,envers de veyton
"MULTIPOINT ((6.21669665529075 45.1136345521363))",PAIE_NAT0000000007451018,Lieu-dit non habité,Lieu-dit non habité,morte vieille
"MULTIPOINT ((5.67487740703482 45.171300795803))",PAIHABIT0000000007545272,Zone d'habitation,Château,château de beauregard
"MULTIPOINT ((5.73399070183749 44.8551076763992))",PAIOROGR0000000007457011,Détail orographique,Versant,champ rond
"MULTIPOINT ((5.40192070329828 45.1047002949791))",PAIOROGR0000000007455462,Détail orographique,Dépression,la combe
"MULTIPOINT ((6.01509908246008 44.9691483041289))",PAIOROGR0000000007456065,Détail orographique,Rochers,les grandes casses
"MULTIPOINT ((5.67138497581408 45.1615571319682))",PAIHABIT0000000029999288,Zone d'habitation,Lieu-dit habité,le cellier
"MULTIPOINT ((5.88281086653475 44.9910783825537))",PAIHABIT0000000007547531,Zone d'habitation,Lieu-dit habité,les mazoirs
"MULTIPOINT ((5.57276610319753 45.2611916689895))",PAIHABIT0000000007544177,Zone d'habitation,Lieu-dit habité,côte maillet
"MULTIPOINT ((6.05203652380373 45.1246570458192))",PAIOROGR0000000007455141,Détail orographique,Vallée,combe étroite
"MULTIPOINT ((5.90281733417778 44.9160168960702))",PAIE_NAT0000000007452178,Lieu-dit non habité,Lieu-dit non habité,le serre du pré
"MULTIPOINT ((5.86459353521284 44.8874411878215))",PAIE_NAT0000000007452359,Lieu-dit non habité,Bois,les frachettes
"MULTIPOINT ((5.95716828688526 45.1754654121451))",PAIOROGR0000000007454901,Détail orographique,Pic,petite lance de domène
"MULTIPOINT ((5.91524008800374 44.7943265078488))",PAIHABIT0000000007548410,Zone d'habitation,Lieu-dit habité,vieux pellafol
"MULTIPOINT ((5.91524008800374 44.7943265078488))",PAIHABIT0000000007548410,Zone d'habitation,Lieu-dit habité,le vieux pellafol
"MULTIPOINT ((5.84596753593102 45.2620217597642))",PAIHABIT0000000007543881,Zone d'habitation,Quartier,beauregard
"MULTIPOINT ((6.05147804013353 45.0936429770383))",PAIOROGR0000000007455308,Détail orographique,Versant,la petite côte
"MULTIPOINT ((5.79014023353331 45.121204268008))",PAIHABIT0000000007546098,Zone d'habitation,Lieu-dit habité,les métraux
"MULTIPOINT ((5.76038942090947 45.2746366524638))",PAIHABIT0000000007543613,Zone d'habitation,Lieu-dit habité,l'église
"MULTIPOINT ((6.12571659505861 45.2730700332649))",PAIE_NAT0000000007450121,Lieu-dit non habité,Lieu-dit non habité,la plagne vaumard
"MULTIPOINT ((5.54942486933159 44.9993543196412))",PAIOROGR0000000007456003,Détail orographique,Sommet,roche du coin
"MULTIPOINT ((6.00908004942629 44.9886896812535))",PAIE_NAT0000000007451727,Lieu-dit non habité,Lieu-dit non habité,les ramus
"MULTIPOINT ((5.69248755815075 45.1205985048128))",PAIHABIT0000000007546129,Zone d'habitation,Quartier,le ridelet
"MULTIPOINT ((5.59049620183247 44.9977947858161))",PAIOROGR0000000007455989,Détail orographique,Versant,la sétive
"MULTIPOINT ((5.94869050621898 45.1989835791199))",PAIE_NAT0000000007450638,Lieu-dit non habité,Lieu-dit non habité,les taillis
"MULTIPOINT ((5.49942721021041 45.0146840154713))",PAIE_NAT0000000007451692,Lieu-dit non habité,Bois,bois des essarteaux
"MULTIPOINT ((6.11596550181042 45.4182241867856))",PAIHABIT0000000007540161,Zone d'habitation,Lieu-dit habité,la civette
"MULTIPOINT ((5.91043883645061 44.997834153163))",PAIOROGR0000000007455962,Détail orographique,Sommet,petite montagne
"MULTIPOINT ((5.6269285271471 45.0014466399051))",PAIHABIT0000002000372662,Zone d'habitation,Lieu-dit habité,à boire sud
"MULTIPOINT ((5.30056431295158 45.1023597467192))",PAIHABIT0000000007546645,Zone d'habitation,Lieu-dit habité,les barillats
"MULTIPOINT ((6.12014476452457 45.3284413550699))",PAIOROGR0000000007454201,Détail orographique,Vallée,la combe grasse
"MULTIPOINT ((5.98191117331771 44.8220009341604))",PAIE_NAT0000000007452658,Lieu-dit non habité,Lieu-dit non habité,le journal
"MULTIPOINT ((5.68132733091222 45.2330972885203))",PAIHABIT0000002206920280,Zone d'habitation,Château,château de borel
"MULTIPOINT ((5.72659140431755 44.9716259948829))",PAIE_NAT0000000007451928,Lieu-dit non habité,Lieu-dit non habité,la condamine
"MULTIPOINT ((5.774582733741 44.9199343544085))",PAIE_NAT0000000007452200,Lieu-dit non habité,Bois,brédent
"MULTIPOINT ((5.41822014507989 45.1927671702211))",PAIHABIT0000000007545326,Zone d'habitation,Lieu-dit habité,trélin
"MULTIPOINT ((6.12782545643287 45.1251732077579))",PAIOROGR0000000007455134,Détail orographique,Pic,pic blanc
"MULTIPOINT ((6.12782545643287 45.1251732077579))",PAIOROGR0000000007455134,Détail orographique,Pic,pic du lac blanc
"MULTIPOINT ((5.83258735810174 45.2089374215511))",PAIHABIT0000000007544767,Zone d'habitation,Lieu-dit habité,eymard
"MULTIPOINT ((5.89760065872033 45.2274026079683))",PAIHABIT0000000007544341,Zone d'habitation,Lieu-dit habité,la combe-de-lancey
"MULTIPOINT ((5.83944391638109 45.1926155091981))",PAIOROGR0000000007454842,Détail orographique,Sommet,les charmettes
"MULTIPOINT ((5.57519292329401 45.0263766146057))",PAIOROGR0000000007455784,Détail orographique,Grotte,grotte du clot d'aspres
"MULTIPOINT ((5.50164334431057 45.0921406602956))",PAIOROGR0000000007455456,Détail orographique,Grotte,gour martel
"MULTIPOINT ((6.0918111339584 44.8689727481535))",PAIHABIT0000000007548051,Zone d'habitation,Lieu-dit habité,le désert en valjouffray
"MULTIPOINT ((6.0918111339584 44.8689727481535))",PAIHABIT0000000007548051,Zone d'habitation,Lieu-dit habité,le desert en valjouffrey
"MULTIPOINT ((5.34840952227715 45.0669532557061))",PAIE_NAT0000000007451468,Lieu-dit non habité,Lieu-dit non habité,les garides
"MULTIPOINT ((5.89140304535595 44.9027164826671))",PAIE_NAT0000000007452279,Lieu-dit non habité,Bois,les nalens
"MULTIPOINT ((6.20690125090697 45.0713956398491))",PAIHABIT0000000007546501,Zone d'habitation,Lieu-dit habité,chalet favre
"MULTIPOINT ((5.82758280846511 45.2440141472852))",PAIHABIT0000000007544100,Zone d'habitation,Lieu-dit habité,pont du rivet
"MULTIPOINT ((6.06296957545927 45.0924437161619))",PAIHABIT0000000206282700,Zone d'habitation,Quartier,les rayons d'or
"MULTIPOINT ((5.95034817500218 45.2273949726307))",PAIE_NAT0000000007450490,Lieu-dit non habité,Bois,les grandes côtes
"MULTIPOINT ((5.90602548390059 44.8934576771731))",PAIHABIT0000000007547996,Zone d'habitation,Lieu-dit habité,le moulina
"MULTIPOINT ((5.97568676705382 44.8443472745854))",PAIHABIT0000000007548161,Zone d'habitation,Lieu-dit habité,la chabannerie
"MULTIPOINT ((5.97568676705382 44.8443472745854))",PAIHABIT0000000007548161,Zone d'habitation,Lieu-dit habité,ham de la chabannerie
"MULTIPOINT ((6.04644693884153 44.9833014568113))",PAIOROGR0000000007455947,Détail orographique,Vallée,combe de la ruissella
"MULTIPOINT ((5.69353309752178 45.1710245693095))",PAIHABIT0000000007545261,Zone d'habitation,Quartier,le grand pré
"MULTIPOINT ((5.52481780395787 45.2397539362977))",PAIE_NAT0000000007450527,Lieu-dit non habité,Bois,les vières
"MULTIPOINT ((6.07688718512416 44.9986211275588))",PAIE_NAT0000000007451652,Lieu-dit non habité,Lieu-dit non habité,le clot
"MULTIPOINT ((5.68040529011573 45.0440656048553))",PAIHABIT0000000007547267,Zone d'habitation,Lieu-dit habité,roussière
"MULTIPOINT ((5.73616541744946 45.0812888667284))",PAIHABIT0000000327657277,Zone d'habitation,Quartier,la résidence les sables
"MULTIPOINT ((5.75029405727334 44.8323404944769))",PAIE_NAT0000000007452697,Lieu-dit non habité,Lieu-dit non habité,loye
"MULTIPOINT ((5.64424771896152 45.125513905881))",PAIHABIT0000000007546156,Zone d'habitation,Lieu-dit habité,le punais
"MULTIPOINT ((5.62149886776561 45.2536366885326))",PAIE_NAT0000000008504086,Lieu-dit non habité,Lieu-dit non habité,les perrières
"MULTIPOINT ((5.76224045471361 45.2195563827643))",PAIHABIT0000000007544624,Zone d'habitation,Lieu-dit habité,corenc
"MULTIPOINT ((6.02938293995233 45.0323543614238))",PAIOROGR0000000007455653,Détail orographique,Vallée,combe de leyre
"MULTIPOINT ((5.80835447163675 44.9482757859766))",PAIE_NAT0000000007452020,Lieu-dit non habité,Lieu-dit non habité,le grand pré
"MULTIPOINT ((5.98873180776521 44.8667508712845))",PAIOROGR0000000007456788,Détail orographique,Sommet,le chamoux
"MULTIPOINT ((6.12688751308354 45.128951745003))",PAIOROGR0000000007455049,Détail orographique,Col,col du milieu
"MULTIPOINT ((5.91676355558747 45.2678006181747))",PAIHABIT0000000007543571,Zone d'habitation,Lieu-dit habité,froges
"MULTIPOINT ((6.10888904966504 45.2475156224603))",PAIOROGR0000000007454514,Détail orographique,Sommet,rocher badon
"MULTIPOINT ((5.77929476953449 45.1117790335859))",PAIOROGR0000000013680111,Détail orographique,Sommet,colline palleine
"MULTIPOINT ((6.08464130741532 45.0897715461531))",PAIHABIT0000000007546293,Zone d'habitation,Quartier,les bergers
"MULTIPOINT ((5.9038191039819 45.3100333837066))",PAIE_NAT0000000007449808,Lieu-dit non habité,Bois,les bois
"MULTIPOINT ((5.73966118077413 45.3248698594068))",PAIHABIT0000000007542554,Zone d'habitation,Lieu-dit habité,chalet de la charmette
"MULTIPOINT ((5.93242871370659 44.9071078453691))",PAIOROGR0000000007456589,Détail orographique,Escarpement,tête de chalambel
"MULTIPOINT ((5.90011200772798 44.8952601303924))",PAIOROGR0000000007456699,Détail orographique,Plaine,la plaine du château
"MULTIPOINT ((5.68034523413481 45.0936441406946))",PAIHABIT0000000349436480,Zone d'habitation,Quartier,les balcons du vercors
"MULTIPOINT ((5.97934642694583 45.2984001416856))",PAIHABIT0000000007542892,Zone d'habitation,Lieu-dit habité,carté
"MULTIPOINT ((5.58898798512775 44.8836525162937))",PAIOROGR0000000007456850,Détail orographique,Rochers,roc de cognière
"MULTIPOINT ((6.11354244694256 45.0997510569359))",PAIOROGR0000000007455222,Détail orographique,Crête,l'herpie
"MULTIPOINT ((6.00792846997614 44.9922132080042))",PAIE_NAT0000000007451728,Lieu-dit non habité,Lieu-dit non habité,la combe
"MULTIPOINT ((5.85998730314099 45.2638281282714))",PAIHABIT0000000007543865,Zone d'habitation,Quartier,le bel horizon
"MULTIPOINT ((5.83584809465349 44.7605908544913))",PAIOROGR0000000007457416,Détail orographique,Vallée,ravin du couravou
"MULTIPOINT ((6.08515426564603 45.4185873370184))",PAIE_NAT0000000356473332,Lieu-dit non habité,Lieu-dit non habité,pinette
"MULTIPOINT ((5.69255411344366 45.0686292923612))",PAIHABIT0000000007546804,Zone d'habitation,Lieu-dit habité,reymure
"MULTIPOINT ((6.01844832096212 44.8801355498952))",PAIHABIT0000000206291378,Zone d'habitation,Lieu-dit habité,cabane de la pompe
"MULTIPOINT ((5.84024735726325 44.8210050419014))",PAIE_NAT0000000007452763,Lieu-dit non habité,Lieu-dit non habité,les chanarettes
"MULTIPOINT ((5.58718014118486 44.9132869617216))",PAIE_NAT0000000007452319,Lieu-dit non habité,Lieu-dit non habité,l'échaillon
"MULTIPOINT ((5.77633414190618 45.2148795024202))",PAIHABIT0000000007544607,Zone d'habitation,Lieu-dit habité,le hameau de la chapelle
"MULTIPOINT ((5.974337799838 45.429120860029))",PAIHABIT0000000007539856,Zone d'habitation,Lieu-dit habité,le replat
"MULTIPOINT ((6.0391508663686 45.4148548217482))",PAIE_NAT0000000319063202,Lieu-dit non habité,Lieu-dit non habité,pré coupon
"MULTIPOINT ((5.51398783898784 45.2522537829859))",PAIE_NAT0000000007450436,Lieu-dit non habité,Lieu-dit non habité,l'île du malton
"MULTIPOINT ((5.66734676063352 44.7694556050612))",PAIE_NAT0000000007453045,Lieu-dit non habité,Lieu-dit non habité,aux versanes
"MULTIPOINT ((5.73622792627583 44.8163718571857))",PAIHABIT0000000007548325,Zone d'habitation,Lieu-dit habité,pierre grosse
"MULTIPOINT ((6.11948944446437 45.4301016670856))",PAIHABIT0000000007539805,Zone d'habitation,Lieu-dit habité,grange d'aval
"MULTIPOINT ((6.11948944446437 45.4301016670856))",PAIHABIT0000000007539805,Zone d'habitation,Lieu-dit habité,grange davat
"MULTIPOINT ((5.77354085042704 44.8844854577957))",PAIE_NAT0000000007452457,Lieu-dit non habité,Lieu-dit non habité,les carrons
"MULTIPOINT ((5.24671046279847 45.0812092275363))",PAIE_NAT0000000007451387,Lieu-dit non habité,Lieu-dit non habité,les carres
"MULTIPOINT ((5.72526480470938 45.1518454748564))",PAIHABIT0000000007545707,Zone d'habitation,Quartier,haut bourg
"MULTIPOINT ((6.16152704099164 45.3702419410013))",PAIOROGR0000000007454013,Détail orographique,Col,col du gollet
"MULTIPOINT ((6.09495440651291 45.168458562307))",PAIHABIT0000000353079883,Zone d'habitation,Lieu-dit habité,le collet
"MULTIPOINT ((6.06871555533281 45.091236755434))",PAIHABIT0000000206282710,Zone d'habitation,Quartier,dartagan
"MULTIPOINT ((6.06181720161827 45.3916139826457))",PAIHABIT0000000007540807,Zone d'habitation,Lieu-dit habité,la ronzière
"MULTIPOINT ((6.06181720161827 45.3916139826457))",PAIHABIT0000000007540807,Zone d'habitation,Lieu-dit habité,la ronsière
"MULTIPOINT ((5.72048101075118 44.9417883641515))",PAIOROGR0000000007456393,Détail orographique,Vallée,ravin de la touche de la dame
"MULTIPOINT ((5.5689975038505 44.910482176756))",PAIHABIT0000000227881452,Zone d'habitation,Lieu-dit habité,les rivières
"MULTIPOINT ((6.07632384321561 45.1163879246061))",PAIHABIT0000000007545831,Zone d'habitation,Lieu-dit habité,champ clotury
"MULTIPOINT ((5.56401057410931 45.0049440180171))",PAIOROGR0000000007455997,Détail orographique,Sommet,la grande moucherolle
"MULTIPOINT ((5.77805740697007 45.0309803088375))",PAIE_NAT0000002012773610,Lieu-dit non habité,Lieu-dit non habité,les carrières
"MULTIPOINT ((6.06518167771355 44.8380749947996))",PAIOROGR0000000007456966,Détail orographique,Vallée,vallon oursier
"MULTIPOINT ((5.78420309423182 45.1833948281506))",PAIHABIT0000000007544997,Zone d'habitation,Quartier,chamandier
"MULTIPOINT ((5.76514588804975 44.9274120327887))",PAIHABIT0000000007547908,Zone d'habitation,Lieu-dit habité,commune de susville
"MULTIPOINT ((6.00896999159295 45.2763286459425))",PAIOROGR0000000007454447,Détail orographique,Versant,côte boutier
"MULTIPOINT ((5.72516386150973 45.2341420345525))",PAIOROGR0000000007454657,Détail orographique,Col,col de clémencières
"MULTIPOINT ((5.58250779971554 44.9715080595373))",PAIOROGR0000000007456227,Détail orographique,Versant,soliet
"MULTIPOINT ((5.64826336352687 45.2105672184957))",PAIHABIT0000000342843600,Zone d'habitation,Quartier,les places de beaurevoir
"MULTIPOINT ((5.70890327058259 44.9377387911933))",PAIE_NAT0000000007452117,Lieu-dit non habité,Bois,les taillis
"MULTIPOINT ((6.21476850032619 44.9565034264136))",PAIOROGR0000000007456152,Détail orographique,Pic,tête du graou
"MULTIPOINT ((5.79685529083057 45.0038604935196))",PAIHABIT0000000007547538,Zone d'habitation,Lieu-dit habité,cholonge
"MULTIPOINT ((5.92768094310723 44.9954031183642))",PAIOROGR0000000007455959,Détail orographique,Col,col de combe oursière
"MULTIPOINT ((5.94293180395286 45.2833065194487))",PAIHABIT0000000007543228,Zone d'habitation,Lieu-dit habité,le truffat
"MULTIPOINT ((5.60364970046979 44.7577297900931))",PAIOROGR0000000007457463,Détail orographique,Col,col de menée
"MULTIPOINT ((5.71528479835221 45.2776498880931))",PAIHABIT0000000007543627,Zone d'habitation,Lieu-dit habité,planfay
"MULTIPOINT ((6.00642847426742 45.3138557129682))",PAIHABIT0000000007542479,Zone d'habitation,Lieu-dit habité,l'adret
"MULTIPOINT ((5.83980679392902 44.8273389026075))",PAIHABIT0000000012888400,Zone d'habitation,Lieu-dit habité,chalanne
"MULTIPOINT ((5.91846007902894 44.8750213684119))",PAIE_NAT0000000007452435,Lieu-dit non habité,Lieu-dit non habité,clos du sel
"MULTIPOINT ((5.8111081370557 45.0367441970215))",PAIHABIT0000000007547245,Zone d'habitation,Lieu-dit habité,le sapey
"MULTIPOINT ((5.67525364028068 44.8837622305232))",PAIE_NAT0000000007452480,Lieu-dit non habité,Lieu-dit non habité,les sagnes
"MULTIPOINT ((5.82409820738104 45.1933048367482))",PAIHABIT0000000007544974,Zone d'habitation,Quartier,le rivet
"MULTIPOINT ((5.82409820738104 45.1933048367482))",PAIHABIT0000000007544974,Zone d'habitation,Quartier,les rivets
"MULTIPOINT ((5.78837282170405 45.2000620163527))",PAIHABIT0000000007544995,Zone d'habitation,Quartier,la taillat
"MULTIPOINT ((6.07426602138516 45.3151491813182))",PAIHABIT0000000007542463,Zone d'habitation,Lieu-dit habité,les blancs
"MULTIPOINT ((5.73791439404495 44.9374629542208))",PAIOROGR0000000007456390,Détail orographique,Vallée,combe noire
"MULTIPOINT ((5.29298467083592 45.1187910247651))",PAIOROGR0000000007455385,Détail orographique,Vallée,combe diablesse
"MULTIPOINT ((5.97730181033698 45.4475399437149))",PAIE_NAT0000000012524583,Lieu-dit non habité,Lieu-dit non habité,la fourchette
"MULTIPOINT ((5.87040224642197 45.2060489287934))",PAIE_NAT0000000007450646,Lieu-dit non habité,Lieu-dit non habité,la provence
"MULTIPOINT ((5.75411705285456 45.0682423751501))",PAIHABIT0000000007546774,Zone d'habitation,Lieu-dit habité,le rif
"MULTIPOINT ((5.61859751253741 44.9503136189057))",PAIOROGR0000000007456407,Détail orographique,Versant,serrebelet
"MULTIPOINT ((5.9755188768834 45.2633880809763))",PAIHABIT0000000007543818,Zone d'habitation,Lieu-dit habité,les fournelles
"MULTIPOINT ((5.9755188768834 45.2633880809763))",PAIHABIT0000000007543818,Zone d'habitation,Lieu-dit habité,fournelle
"MULTIPOINT ((6.31522383026845 44.9055337148627))",PAIHABIT0000000258409654,Zone d'habitation,Lieu-dit habité,le carrelet
"MULTIPOINT ((6.31522383026845 44.9055337148627))",PAIHABIT0000000258409654,Zone d'habitation,Lieu-dit habité,lieu dit le carrelet
"MULTIPOINT ((5.26912252625303 45.0942377491827))",PAIHABIT0000000007546658,Zone d'habitation,Lieu-dit habité,palas
"MULTIPOINT ((6.03896474342485 44.8523014336184))",PAIOROGR0000000007456887,Détail orographique,Vallée,combe traversière
"MULTIPOINT ((5.8719236808387 45.3846044097611))",PAIOROGR0000000007454023,Détail orographique,Col,col de fontanieu
"MULTIPOINT ((5.75039882606202 45.1127236997939))",PAIHABIT0000000007546110,Zone d'habitation,Lieu-dit habité,le peyre
"MULTIPOINT ((5.76796348977699 45.0935211849224))",PAIE_NAT0000000007451207,Lieu-dit non habité,Lieu-dit non habité,champclocher
"MULTIPOINT ((5.5541094110426 44.8512312498507))",PAIE_NAT0000000007452649,Lieu-dit non habité,Bois,bois de la draye
"MULTIPOINT ((5.85618715907698 45.4117434507796))",PAIE_NAT0000002207074173,Lieu-dit non habité,Lieu-dit non habité,les guiguets
